Country,Year,fertility,region,,,,,
"Micronesia, Fed. Sts.",1971,6.925,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1972,6.894,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1973,6.842,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1974,6.77,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1975,6.682,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1976,6.586,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1977,6.49,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1978,6.398,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1979,6.311,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1980,6.223,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1981,6.129,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1982,6.02,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1983,5.894,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1984,5.752,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1985,5.6,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1986,5.446,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1987,5.299,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1988,5.167,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1989,5.052,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1990,4.958,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1991,4.882,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1992,4.82,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1993,4.766,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1994,4.716,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1995,4.664,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1996,4.608,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1997,4.544,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1998,4.471,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",1999,4.39,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2000,4.3,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2001,4.204,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2002,4.105,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2003,4.007,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2004,3.912,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2005,3.823,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2006,3.739,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2007,3.661,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2008,3.589,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2009,3.522,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2010,3.46,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2011,3.402,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2012,3.347,East Asia & Pacific,,,,,
"Micronesia, Fed. Sts.",2013,3.294,East Asia & Pacific,,,,,
Moldova,1964,2.989,Europe & Central Asia,,,,,
Moldova,1965,2.891,Europe & Central Asia,,,,,
Moldova,1966,2.801,Europe & Central Asia,,,,,
Moldova,1967,2.722,Europe & Central Asia,,,,,
Moldova,1968,2.66,Europe & Central Asia,,,,,
Moldova,1969,2.613,Europe & Central Asia,,,,,
Moldova,1970,2.582,Europe & Central Asia,,,,,
Moldova,1971,2.56,Europe & Central Asia,,,,,
Moldova,1972,2.542,Europe & Central Asia,,,,,
Moldova,1973,2.523,Europe & Central Asia,,,,,
Moldova,1974,2.503,Europe & Central Asia,,,,,
Moldova,1975,2.483,Europe & Central Asia,,,,,
Moldova,1976,2.465,Europe & Central Asia,,,,,
Moldova,1977,2.455,Europe & Central Asia,,,,,
Moldova,1978,2.454,Europe & Central Asia,,,,,
Moldova,1979,2.462,Europe & Central Asia,,,,,
Moldova,1980,2.481,Europe & Central Asia,,,,,
Moldova,1981,2.51,Europe & Central Asia,,,,,
Moldova,1982,2.546,Europe & Central Asia,,,,,
Moldova,1983,2.585,Europe & Central Asia,,,,,
Moldova,1984,2.62,Europe & Central Asia,,,,,
Moldova,1985,2.643,Europe & Central Asia,,,,,
Moldova,1986,2.646,Europe & Central Asia,,,,,
Moldova,1987,2.625,Europe & Central Asia,,,,,
Moldova,1988,2.578,Europe & Central Asia,,,,,
Moldova,1989,2.506,Europe & Central Asia,,,,,
Moldova,1990,2.413,Europe & Central Asia,,,,,
Moldova,1991,2.305,Europe & Central Asia,,,,,
Moldova,1992,2.191,Europe & Central Asia,,,,,
Moldova,1993,2.079,Europe & Central Asia,,,,,
Moldova,1994,1.975,Europe & Central Asia,,,,,
Moldova,1995,1.882,Europe & Central Asia,,,,,
Moldova,1996,1.801,Europe & Central Asia,,,,,
Moldova,1997,1.73,Europe & Central Asia,,,,,
Moldova,1998,1.667,Europe & Central Asia,,,,,
Moldova,1999,1.613,Europe & Central Asia,,,,,
Moldova,2000,1.568,Europe & Central Asia,,,,,
Moldova,2001,1.535,Europe & Central Asia,,,,,
Moldova,2002,1.511,Europe & Central Asia,,,,,
Moldova,2003,1.497,Europe & Central Asia,,,,,
Moldova,2004,1.489,Europe & Central Asia,,,,,
Moldova,2005,1.487,Europe & Central Asia,,,,,
Moldova,2006,1.487,Europe & Central Asia,,,,,
Moldova,2007,1.488,Europe & Central Asia,,,,,
Moldova,2008,1.487,Europe & Central Asia,,,,,
Moldova,2009,1.483,Europe & Central Asia,,,,,
Moldova,2010,1.477,Europe & Central Asia,,,,,
Moldova,2011,1.469,Europe & Central Asia,,,,,
Moldova,2012,1.462,Europe & Central Asia,,,,,
Moldova,2013,1.456,Europe & Central Asia,,,,,
Mongolia,1964,7.558,East Asia & Pacific,,,,,
Mongolia,1965,7.593,East Asia & Pacific,,,,,
Mongolia,1966,7.599,East Asia & Pacific,,,,,
Mongolia,1967,7.591,East Asia & Pacific,,,,,
Mongolia,1968,7.584,East Asia & Pacific,,,,,
Mongolia,1969,7.578,East Asia & Pacific,,,,,
Mongolia,1970,7.569,East Asia & Pacific,,,,,
Mongolia,1971,7.546,East Asia & Pacific,,,,,
Mongolia,1972,7.497,East Asia & Pacific,,,,,
Mongolia,1973,7.413,East Asia & Pacific,,,,,
Mongolia,1974,7.294,East Asia & Pacific,,,,,
Mongolia,1975,7.144,East Asia & Pacific,,,,,
Mongolia,1976,6.969,East Asia & Pacific,,,,,
Mongolia,1977,6.78,East Asia & Pacific,,,,,
Mongolia,1978,6.587,East Asia & Pacific,,,,,
Mongolia,1979,6.395,East Asia & Pacific,,,,,
Mongolia,1980,6.209,East Asia & Pacific,,,,,
Mongolia,1981,6.033,East Asia & Pacific,,,,,
Mongolia,1982,5.864,East Asia & Pacific,,,,,
Mongolia,1983,5.696,East Asia & Pacific,,,,,
Mongolia,1984,5.526,East Asia & Pacific,,,,,
Mongolia,1985,5.345,East Asia & Pacific,,,,,
Mongolia,1986,5.14,East Asia & Pacific,,,,,
Mongolia,1987,4.906,East Asia & Pacific,,,,,
Mongolia,1988,4.644,East Asia & Pacific,,,,,
Mongolia,1989,4.356,East Asia & Pacific,,,,,
Mongolia,1990,4.052,East Asia & Pacific,,,,,
Mongolia,1991,3.746,East Asia & Pacific,,,,,
Mongolia,1992,3.451,East Asia & Pacific,,,,,
Mongolia,1993,3.18,East Asia & Pacific,,,,,
Mongolia,1994,2.941,East Asia & Pacific,,,,,
Mongolia,1995,2.738,East Asia & Pacific,,,,,
Mongolia,1996,2.57,East Asia & Pacific,,,,,
Mongolia,1997,2.43,East Asia & Pacific,,,,,
Mongolia,1998,2.312,East Asia & Pacific,,,,,
Mongolia,1999,2.216,East Asia & Pacific,,,,,
Mongolia,2000,2.144,East Asia & Pacific,,,,,
Mongolia,2001,2.102,East Asia & Pacific,,,,,
Mongolia,2002,2.089,East Asia & Pacific,,,,,
Mongolia,2003,2.103,East Asia & Pacific,,,,,
Mongolia,2004,2.141,East Asia & Pacific,,,,,
Mongolia,2005,2.193,East Asia & Pacific,,,,,
Mongolia,2006,2.254,East Asia & Pacific,,,,,
Mongolia,2007,2.315,East Asia & Pacific,,,,,
Mongolia,2008,2.368,East Asia & Pacific,,,,,
Mongolia,2009,2.41,East Asia & Pacific,,,,,
Mongolia,2010,2.437,East Asia & Pacific,,,,,
Mongolia,2011,2.447,East Asia & Pacific,,,,,
Mongolia,2012,2.446,East Asia & Pacific,,,,,
Mongolia,2013,2.436,East Asia & Pacific,,,,,
Montenegro,1964,3.093,Europe & Central Asia,,,,,
Montenegro,1965,2.994,Europe & Central Asia,,,,,
Montenegro,1966,2.906,Europe & Central Asia,,,,,
Montenegro,1967,2.833,Europe & Central Asia,,,,,
Montenegro,1968,2.773,Europe & Central Asia,,,,,
Montenegro,1969,2.726,Europe & Central Asia,,,,,
Montenegro,1970,2.689,Europe & Central Asia,,,,,
Montenegro,1971,2.657,Europe & Central Asia,,,,,
Montenegro,1972,2.625,Europe & Central Asia,,,,,
Montenegro,1973,2.59,Europe & Central Asia,,,,,
Montenegro,1974,2.549,Europe & Central Asia,,,,,
Montenegro,1975,2.503,Europe & Central Asia,,,,,
Montenegro,1976,2.453,Europe & Central Asia,,,,,
Montenegro,1977,2.402,Europe & Central Asia,,,,,
Montenegro,1978,2.354,Europe & Central Asia,,,,,
Montenegro,1979,2.309,Europe & Central Asia,,,,,
Montenegro,1980,2.266,Europe & Central Asia,,,,,
Montenegro,1981,2.225,Europe & Central Asia,,,,,
Montenegro,1982,2.185,Europe & Central Asia,,,,,
Montenegro,1983,2.145,Europe & Central Asia,,,,,
Montenegro,1984,2.104,Europe & Central Asia,,,,,
Montenegro,1985,2.063,Europe & Central Asia,,,,,
Montenegro,1986,2.022,Europe & Central Asia,,,,,
Montenegro,1987,1.98,Europe & Central Asia,,,,,
Montenegro,1988,1.94,Europe & Central Asia,,,,,
Montenegro,1989,1.902,Europe & Central Asia,,,,,
Montenegro,1990,1.869,Europe & Central Asia,,,,,
Montenegro,1991,1.843,Europe & Central Asia,,,,,
Montenegro,1992,1.825,Europe & Central Asia,,,,,
Montenegro,1993,1.815,Europe & Central Asia,,,,,
Montenegro,1994,1.813,Europe & Central Asia,,,,,
Montenegro,1995,1.815,Europe & Central Asia,,,,,
Montenegro,1996,1.82,Europe & Central Asia,,,,,
Montenegro,1997,1.824,Europe & Central Asia,,,,,
Montenegro,1998,1.826,Europe & Central Asia,,,,,
Montenegro,1999,1.823,Europe & Central Asia,,,,,
Montenegro,2000,1.815,Europe & Central Asia,,,,,
Montenegro,2001,1.804,Europe & Central Asia,,,,,
Montenegro,2002,1.792,Europe & Central Asia,,,,,
Montenegro,2003,1.779,Europe & Central Asia,,,,,
Montenegro,2004,1.767,Europe & Central Asia,,,,,
Montenegro,2005,1.756,Europe & Central Asia,,,,,
Montenegro,2006,1.745,Europe & Central Asia,,,,,
Montenegro,2007,1.734,Europe & Central Asia,,,,,
Montenegro,2008,1.722,Europe & Central Asia,,,,,
Montenegro,2009,1.71,Europe & Central Asia,,,,,
Montenegro,2010,1.698,Europe & Central Asia,,,,,
Montenegro,2011,1.687,Europe & Central Asia,,,,,
Montenegro,2012,1.676,Europe & Central Asia,,,,,
Montenegro,2013,1.666,Europe & Central Asia,,,,,
Morocco,1964,7.119,Middle East & North Africa,,,,,
Morocco,1965,7.081,Middle East & North Africa,,,,,
Morocco,1966,7.024,Middle East & North Africa,,,,,
Morocco,1967,6.953,Middle East & North Africa,,,,,
Morocco,1968,6.871,Middle East & North Africa,,,,,
Morocco,1969,6.781,Middle East & North Africa,,,,,
Morocco,1970,6.687,Middle East & North Africa,,,,,
Morocco,1971,6.588,Middle East & North Africa,,,,,
Morocco,1972,6.485,Middle East & North Africa,,,,,
Morocco,1973,6.38,Middle East & North Africa,,,,,
Morocco,1974,6.273,Middle East & North Africa,,,,,
Morocco,1975,6.168,Middle East & North Africa,,,,,
Morocco,1976,6.067,Middle East & North Africa,,,,,
Morocco,1977,5.97,Middle East & North Africa,,,,,
Morocco,1978,5.876,Middle East & North Africa,,,,,
Morocco,1979,5.782,Middle East & North Africa,,,,,
Morocco,1980,5.682,Middle East & North Africa,,,,,
Morocco,1981,5.57,Middle East & North Africa,,,,,
Morocco,1982,5.439,Middle East & North Africa,,,,,
Morocco,1983,5.29,Middle East & North Africa,,,,,
Morocco,1984,5.123,Middle East & North Africa,,,,,
Morocco,1985,4.942,Middle East & North Africa,,,,,
Morocco,1986,4.754,Middle East & North Africa,,,,,
Morocco,1987,4.567,Middle East & North Africa,,,,,
Morocco,1988,4.387,Middle East & North Africa,,,,,
Morocco,1989,4.217,Middle East & North Africa,,,,,
Morocco,1990,4.058,Middle East & North Africa,,,,,
Morocco,1991,3.905,Middle East & North Africa,,,,,
Morocco,1992,3.755,Middle East & North Africa,,,,,
Morocco,1993,3.606,Middle East & North Africa,,,,,
Morocco,1994,3.457,Middle East & North Africa,,,,,
Morocco,1995,3.31,Middle East & North Africa,,,,,
Morocco,1996,3.167,Middle East & North Africa,,,,,
Morocco,1997,3.033,Middle East & North Africa,,,,,
Morocco,1998,2.909,Middle East & North Africa,,,,,
Morocco,1999,2.797,Middle East & North Africa,,,,,
Morocco,2000,2.698,Middle East & North Africa,,,,,
Morocco,2001,2.611,Middle East & North Africa,,,,,
Morocco,2002,2.535,Middle East & North Africa,,,,,
Morocco,2003,2.47,Middle East & North Africa,,,,,
Morocco,2004,2.418,Middle East & North Africa,,,,,
Morocco,2005,2.385,Middle East & North Africa,,,,,
Morocco,2006,2.377,Middle East & North Africa,,,,,
Morocco,2007,2.398,Middle East & North Africa,,,,,
Morocco,2008,2.443,Middle East & North Africa,,,,,
Morocco,2009,2.509,Middle East & North Africa,,,,,
Morocco,2010,2.583,Middle East & North Africa,,,,,
Morocco,2011,2.652,Middle East & North Africa,,,,,
Morocco,2012,2.706,Middle East & North Africa,,,,,
Morocco,2013,2.735,Middle East & North Africa,,,,,
Mozambique,1964,6.602,Sub-Saharan Africa,,,,,
Mozambique,1965,6.602,Sub-Saharan Africa,,,,,
Mozambique,1966,6.602,Sub-Saharan Africa,,,,,
Mozambique,1967,6.601,Sub-Saharan Africa,,,,,
Mozambique,1968,6.599,Sub-Saharan Africa,,,,,
Mozambique,1969,6.596,Sub-Saharan Africa,,,,,
Mozambique,1970,6.591,Sub-Saharan Africa,,,,,
Mozambique,1971,6.586,Sub-Saharan Africa,,,,,
Mozambique,1972,6.58,Sub-Saharan Africa,,,,,
Mozambique,1973,6.572,Sub-Saharan Africa,,,,,
Mozambique,1974,6.564,Sub-Saharan Africa,,,,,
Mozambique,1975,6.554,Sub-Saharan Africa,,,,,
Mozambique,1976,6.544,Sub-Saharan Africa,,,,,
Mozambique,1977,6.532,Sub-Saharan Africa,,,,,
Mozambique,1978,6.519,Sub-Saharan Africa,,,,,
Mozambique,1979,6.505,Sub-Saharan Africa,,,,,
Mozambique,1980,6.49,Sub-Saharan Africa,,,,,
Mozambique,1981,6.474,Sub-Saharan Africa,,,,,
Mozambique,1982,6.457,Sub-Saharan Africa,,,,,
Mozambique,1983,6.439,Sub-Saharan Africa,,,,,
Mozambique,1984,6.42,Sub-Saharan Africa,,,,,
Mozambique,1985,6.398,Sub-Saharan Africa,,,,,
Mozambique,1986,6.373,Sub-Saharan Africa,,,,,
Mozambique,1987,6.345,Sub-Saharan Africa,,,,,
Mozambique,1988,6.313,Sub-Saharan Africa,,,,,
Mozambique,1989,6.277,Sub-Saharan Africa,,,,,
Mozambique,1990,6.237,Sub-Saharan Africa,,,,,
Mozambique,1991,6.191,Sub-Saharan Africa,,,,,
Mozambique,1992,6.14,Sub-Saharan Africa,,,,,
Mozambique,1993,6.086,Sub-Saharan Africa,,,,,
Mozambique,1994,6.031,Sub-Saharan Africa,,,,,
Mozambique,1995,5.976,Sub-Saharan Africa,,,,,
Mozambique,1996,5.925,Sub-Saharan Africa,,,,,
Mozambique,1997,5.88,Sub-Saharan Africa,,,,,
Mozambique,1998,5.84,Sub-Saharan Africa,,,,,
Mozambique,1999,5.808,Sub-Saharan Africa,,,,,
Mozambique,2000,5.782,Sub-Saharan Africa,,,,,
Mozambique,2001,5.76,Sub-Saharan Africa,,,,,
Mozambique,2002,5.741,Sub-Saharan Africa,,,,,
Mozambique,2003,5.721,Sub-Saharan Africa,,,,,
Mozambique,2004,5.697,Sub-Saharan Africa,,,,,
Mozambique,2005,5.669,Sub-Saharan Africa,,,,,
Mozambique,2006,5.632,Sub-Saharan Africa,,,,,
Mozambique,2007,5.588,Sub-Saharan Africa,,,,,
Mozambique,2008,5.536,Sub-Saharan Africa,,,,,
Mozambique,2009,5.476,Sub-Saharan Africa,,,,,
Mozambique,2010,5.409,Sub-Saharan Africa,,,,,
Mozambique,2011,5.338,Sub-Saharan Africa,,,,,
Mozambique,2012,5.263,Sub-Saharan Africa,,,,,
Mozambique,2013,5.188,Sub-Saharan Africa,,,,,
Myanmar,1964,6.13,East Asia & Pacific,,,,,
Myanmar,1965,6.136,East Asia & Pacific,,,,,
Myanmar,1966,6.129,East Asia & Pacific,,,,,
Myanmar,1967,6.109,East Asia & Pacific,,,,,
Myanmar,1968,6.074,East Asia & Pacific,,,,,
Myanmar,1969,6.024,East Asia & Pacific,,,,,
Myanmar,1970,5.959,East Asia & Pacific,,,,,
Myanmar,1971,5.881,East Asia & Pacific,,,,,
Myanmar,1972,5.791,East Asia & Pacific,,,,,
Myanmar,1973,5.694,East Asia & Pacific,,,,,
Myanmar,1974,5.592,East Asia & Pacific,,,,,
Myanmar,1975,5.488,East Asia & Pacific,,,,,
Myanmar,1976,5.387,East Asia & Pacific,,,,,
Myanmar,1977,5.289,East Asia & Pacific,,,,,
Myanmar,1978,5.194,East Asia & Pacific,,,,,
Myanmar,1979,5.1,East Asia & Pacific,,,,,
Myanmar,1980,5.001,East Asia & Pacific,,,,,
Myanmar,1981,4.891,East Asia & Pacific,,,,,
Myanmar,1982,4.764,East Asia & Pacific,,,,,
Myanmar,1983,4.619,East Asia & Pacific,,,,,
Myanmar,1984,4.456,East Asia & Pacific,,,,,
Myanmar,1985,4.279,East Asia & Pacific,,,,,
Myanmar,1986,4.094,East Asia & Pacific,,,,,
Myanmar,1987,3.909,East Asia & Pacific,,,,,
Myanmar,1988,3.732,East Asia & Pacific,,,,,
Myanmar,1989,3.566,East Asia & Pacific,,,,,
Myanmar,1990,3.415,East Asia & Pacific,,,,,
Myanmar,1991,3.279,East Asia & Pacific,,,,,
Myanmar,1992,3.158,East Asia & Pacific,,,,,
Myanmar,1993,3.046,East Asia & Pacific,,,,,
Myanmar,1994,2.945,East Asia & Pacific,,,,,
Myanmar,1995,2.851,East Asia & Pacific,,,,,
Myanmar,1996,2.761,East Asia & Pacific,,,,,
Myanmar,1997,2.675,East Asia & Pacific,,,,,
Myanmar,1998,2.59,East Asia & Pacific,,,,,
Myanmar,1999,2.508,East Asia & Pacific,,,,,
Myanmar,2000,2.428,East Asia & Pacific,,,,,
Myanmar,2001,2.353,East Asia & Pacific,,,,,
Myanmar,2002,2.286,East Asia & Pacific,,,,,
Myanmar,2003,2.227,East Asia & Pacific,,,,,
Myanmar,2004,2.178,East Asia & Pacific,,,,,
Myanmar,2005,2.137,East Asia & Pacific,,,,,
Myanmar,2006,2.103,East Asia & Pacific,,,,,
Myanmar,2007,2.075,East Asia & Pacific,,,,,
Myanmar,2008,2.049,East Asia & Pacific,,,,,
Myanmar,2009,2.026,East Asia & Pacific,,,,,
Myanmar,2010,2.003,East Asia & Pacific,,,,,
Myanmar,2011,1.98,East Asia & Pacific,,,,,
Myanmar,2012,1.959,East Asia & Pacific,,,,,
Myanmar,2013,1.938,East Asia & Pacific,,,,,
Namibia,1964,6.216,Sub-Saharan Africa,,,,,
Namibia,1965,6.236,Sub-Saharan Africa,,,,,
Namibia,1966,6.263,Sub-Saharan Africa,,,,,
Namibia,1967,6.301,Sub-Saharan Africa,,,,,
Namibia,1968,6.347,Sub-Saharan Africa,,,,,
Namibia,1969,6.401,Sub-Saharan Africa,,,,,
Namibia,1970,6.459,Sub-Saharan Africa,,,,,
Namibia,1971,6.517,Sub-Saharan Africa,,,,,
Namibia,1972,6.57,Sub-Saharan Africa,,,,,
Namibia,1973,6.613,Sub-Saharan Africa,,,,,
Namibia,1974,6.642,Sub-Saharan Africa,,,,,
Namibia,1975,6.654,Sub-Saharan Africa,,,,,
Namibia,1976,6.647,Sub-Saharan Africa,,,,,
Namibia,1977,6.622,Sub-Saharan Africa,,,,,
Namibia,1978,6.581,Sub-Saharan Africa,,,,,
Namibia,1979,6.524,Sub-Saharan Africa,,,,,
Namibia,1980,6.451,Sub-Saharan Africa,,,,,
Namibia,1981,6.362,Sub-Saharan Africa,,,,,
Namibia,1982,6.259,Sub-Saharan Africa,,,,,
Namibia,1983,6.145,Sub-Saharan Africa,,,,,
Namibia,1984,6.022,Sub-Saharan Africa,,,,,
Namibia,1985,5.893,Sub-Saharan Africa,,,,,
Namibia,1986,5.76,Sub-Saharan Africa,,,,,
Namibia,1987,5.625,Sub-Saharan Africa,,,,,
Namibia,1988,5.491,Sub-Saharan Africa,,,,,
Namibia,1989,5.358,Sub-Saharan Africa,,,,,
Namibia,1990,5.227,Sub-Saharan Africa,,,,,
Namibia,1991,5.098,Sub-Saharan Africa,,,,,
Namibia,1992,4.97,Sub-Saharan Africa,,,,,
Namibia,1993,4.842,Sub-Saharan Africa,,,,,
Namibia,1994,4.715,Sub-Saharan Africa,,,,,
Namibia,1995,4.59,Sub-Saharan Africa,,,,,
Namibia,1996,4.469,Sub-Saharan Africa,,,,,
Namibia,1997,4.351,Sub-Saharan Africa,,,,,
Namibia,1998,4.24,Sub-Saharan Africa,,,,,
Namibia,1999,4.134,Sub-Saharan Africa,,,,,
Namibia,2000,4.033,Sub-Saharan Africa,,,,,
Namibia,2001,3.938,Sub-Saharan Africa,,,,,
Namibia,2002,3.847,Sub-Saharan Africa,,,,,
Namibia,2003,3.759,Sub-Saharan Africa,,,,,
Namibia,2004,3.674,Sub-Saharan Africa,,,,,
Namibia,2005,3.591,Sub-Saharan Africa,,,,,
Namibia,2006,3.512,Sub-Saharan Africa,,,,,
Namibia,2007,3.436,Sub-Saharan Africa,,,,,
Namibia,2008,3.364,Sub-Saharan Africa,,,,,
Namibia,2009,3.295,Sub-Saharan Africa,,,,,
Namibia,2010,3.229,Sub-Saharan Africa,,,,,
Namibia,2011,3.167,Sub-Saharan Africa,,,,,
Namibia,2012,3.107,Sub-Saharan Africa,,,,,
Namibia,2013,3.051,Sub-Saharan Africa,,,,,
Nepal,1964,5.997,South Asia,,,,,
Nepal,1965,5.997,South Asia,,,,,
Nepal,1966,5.996,South Asia,,,,,
Nepal,1967,5.994,South Asia,,,,,
Nepal,1968,5.988,South Asia,,,,,
Nepal,1969,5.981,South Asia,,,,,
Nepal,1970,5.971,South Asia,,,,,
Nepal,1971,5.958,South Asia,,,,,
Nepal,1972,5.945,South Asia,,,,,
Nepal,1973,5.929,South Asia,,,,,
Nepal,1974,5.912,South Asia,,,,,
Nepal,1975,5.894,South Asia,,,,,
Nepal,1976,5.873,South Asia,,,,,
Nepal,1977,5.85,South Asia,,,,,
Nepal,1978,5.824,South Asia,,,,,
Nepal,1979,5.795,South Asia,,,,,
Nepal,1980,5.76,South Asia,,,,,
Nepal,1981,5.721,South Asia,,,,,
Nepal,1982,5.676,South Asia,,,,,
Nepal,1983,5.625,South Asia,,,,,
Nepal,1984,5.569,South Asia,,,,,
Nepal,1985,5.508,South Asia,,,,,
Nepal,1986,5.444,South Asia,,,,,
Nepal,1987,5.378,South Asia,,,,,
Nepal,1988,5.31,South Asia,,,,,
Nepal,1989,5.239,South Asia,,,,,
Nepal,1990,5.165,South Asia,,,,,
Nepal,1991,5.088,South Asia,,,,,
Nepal,1992,5.004,South Asia,,,,,
Nepal,1993,4.914,South Asia,,,,,
Nepal,1994,4.817,South Asia,,,,,
Nepal,1995,4.711,South Asia,,,,,
Nepal,1996,4.596,South Asia,,,,,
Nepal,1997,4.473,South Asia,,,,,
Nepal,1998,4.343,South Asia,,,,,
Nepal,1999,4.208,South Asia,,,,,
Nepal,2000,4.068,South Asia,,,,,
Nepal,2001,3.924,South Asia,,,,,
Nepal,2002,3.778,South Asia,,,,,
Nepal,2003,3.632,South Asia,,,,,
Nepal,2004,3.486,South Asia,,,,,
Nepal,2005,3.34,South Asia,,,,,
Nepal,2006,3.194,South Asia,,,,,
Nepal,2007,3.046,South Asia,,,,,
Nepal,2008,2.899,South Asia,,,,,
Nepal,2009,2.755,South Asia,,,,,
Nepal,2010,2.619,South Asia,,,,,
Nepal,2011,2.496,South Asia,,,,,
Nepal,2012,2.389,South Asia,,,,,
Nepal,2013,2.3,South Asia,,,,,
Netherlands,1964,3.17,Europe & Central Asia,,,,,
Netherlands,1965,3.04,Europe & Central Asia,,,,,
Netherlands,1966,2.9,Europe & Central Asia,,,,,
Netherlands,1967,2.81,Europe & Central Asia,,,,,
Netherlands,1968,2.72,Europe & Central Asia,,,,,
Netherlands,1969,2.75,Europe & Central Asia,,,,,
Netherlands,1970,2.57,Europe & Central Asia,,,,,
Netherlands,1971,2.36,Europe & Central Asia,,,,,
Netherlands,1972,2.15,Europe & Central Asia,,,,,
Netherlands,1973,1.9,Europe & Central Asia,,,,,
Netherlands,1974,1.77,Europe & Central Asia,,,,,
Netherlands,1975,1.66,Europe & Central Asia,,,,,
Netherlands,1976,1.63,Europe & Central Asia,,,,,
Netherlands,1977,1.58,Europe & Central Asia,,,,,
Netherlands,1978,1.58,Europe & Central Asia,,,,,
Netherlands,1979,1.56,Europe & Central Asia,,,,,
Netherlands,1980,1.6,Europe & Central Asia,,,,,
Netherlands,1981,1.56,Europe & Central Asia,,,,,
Netherlands,1982,1.5,Europe & Central Asia,,,,,
Netherlands,1983,1.47,Europe & Central Asia,,,,,
Netherlands,1984,1.49,Europe & Central Asia,,,,,
Netherlands,1985,1.51,Europe & Central Asia,,,,,
Netherlands,1986,1.55,Europe & Central Asia,,,,,
Netherlands,1987,1.56,Europe & Central Asia,,,,,
Netherlands,1988,1.55,Europe & Central Asia,,,,,
Netherlands,1989,1.55,Europe & Central Asia,,,,,
Netherlands,1990,1.62,Europe & Central Asia,,,,,
Netherlands,1991,1.61,Europe & Central Asia,,,,,
Netherlands,1992,1.59,Europe & Central Asia,,,,,
Netherlands,1993,1.57,Europe & Central Asia,,,,,
Netherlands,1994,1.57,Europe & Central Asia,,,,,
Netherlands,1995,1.53,Europe & Central Asia,,,,,
Netherlands,1996,1.53,Europe & Central Asia,,,,,
Netherlands,1997,1.56,Europe & Central Asia,,,,,
Netherlands,1998,1.63,Europe & Central Asia,,,,,
Netherlands,1999,1.65,Europe & Central Asia,,,,,
Netherlands,2000,1.72,Europe & Central Asia,,,,,
Netherlands,2001,1.71,Europe & Central Asia,,,,,
Netherlands,2002,1.73,Europe & Central Asia,,,,,
