gdp,region,Country,Year
4528,Sub-Saharan Africa,Nigeria,2007
4684,Sub-Saharan Africa,Nigeria,2008
4874,Sub-Saharan Africa,Nigeria,2009
5114,Sub-Saharan Africa,Nigeria,2010
5217,Sub-Saharan Africa,Nigeria,2011
5291,Sub-Saharan Africa,Nigeria,2012
5423,Sub-Saharan Africa,Nigeria,2013
18118,Europe & Central Asia,Norway,1964
18980,Europe & Central Asia,Norway,1965
19588,Europe & Central Asia,Norway,1966
20686,Europe & Central Asia,Norway,1967
21022,Europe & Central Asia,Norway,1968
21845,Europe & Central Asia,Norway,1969
22186,Europe & Central Asia,Norway,1970
23239,Europe & Central Asia,Norway,1971
24308,Europe & Central Asia,Norway,1972
25278,Europe & Central Asia,Norway,1973
26252,Europe & Central Asia,Norway,1974
27553,Europe & Central Asia,Norway,1975
29117,Europe & Central Asia,Norway,1976
30319,Europe & Central Asia,Norway,1977
31348,Europe & Central Asia,Norway,1978
32737,Europe & Central Asia,Norway,1979
34346,Europe & Central Asia,Norway,1980
34659,Europe & Central Asia,Norway,1981
34704,Europe & Central Asia,Norway,1982
35932,Europe & Central Asia,Norway,1983
38057,Europe & Central Asia,Norway,1984
40031,Europe & Central Asia,Norway,1985
41450,Europe & Central Asia,Norway,1986
42225,Europe & Central Asia,Norway,1987
42101,Europe & Central Asia,Norway,1988
42449,Europe & Central Asia,Norway,1989
43296,Europe & Central Asia,Norway,1990
44419,Europe & Central Asia,Norway,1991
45742,Europe & Central Asia,Norway,1992
46765,Europe & Central Asia,Norway,1993
48850,Europe & Central Asia,Norway,1994
50616,Europe & Central Asia,Norway,1995
52892,Europe & Central Asia,Norway,1996
55386,Europe & Central Asia,Norway,1997
56502,Europe & Central Asia,Norway,1998
57246,Europe & Central Asia,Norway,1999
58699,Europe & Central Asia,Norway,2000
59620,Europe & Central Asia,Norway,2001
60152,Europe & Central Asia,Norway,2002
60351,Europe & Central Asia,Norway,2003
62370,Europe & Central Asia,Norway,2004
63573,Europe & Central Asia,Norway,2005
64573,Europe & Central Asia,Norway,2006
65781,Europe & Central Asia,Norway,2007
65216,Europe & Central Asia,Norway,2008
63354,Europe & Central Asia,Norway,2009
62946,Europe & Central Asia,Norway,2010
62737,Europe & Central Asia,Norway,2011
63620,Europe & Central Asia,Norway,2012
63322,Europe & Central Asia,Norway,2013
5419,Middle East & North Africa,Oman,1964
5322,Middle East & North Africa,Oman,1965
5472,Middle East & North Africa,Oman,1966
8890,Middle East & North Africa,Oman,1967
15768,Middle East & North Africa,Oman,1968
19335,Middle East & North Africa,Oman,1969
19472,Middle East & North Africa,Oman,1970
19104,Middle East & North Africa,Oman,1971
20283,Middle East & North Africa,Oman,1972
16951,Middle East & North Africa,Oman,1973
18360,Middle East & North Africa,Oman,1974
22184,Middle East & North Africa,Oman,1975
23966,Middle East & North Africa,Oman,1976
22951,Middle East & North Africa,Oman,1977
21418,Middle East & North Africa,Oman,1978
21258,Middle East & North Africa,Oman,1979
21463,Middle East & North Africa,Oman,1980
23905,Middle East & North Africa,Oman,1981
25439,Middle East & North Africa,Oman,1982
28410,Middle East & North Africa,Oman,1983
31842,Middle East & North Africa,Oman,1984
34967,Middle East & North Africa,Oman,1985
34510,Middle East & North Africa,Oman,1986
36053,Middle East & North Africa,Oman,1987
35924,Middle East & North Africa,Oman,1988
36220,Middle East & North Africa,Oman,1989
35076,Middle East & North Africa,Oman,1990
35728,Middle East & North Africa,Oman,1991
37147,Middle East & North Africa,Oman,1992
37882,Middle East & North Africa,Oman,1993
38131,Middle East & North Africa,Oman,1994
39194,Middle East & North Africa,Oman,1995
39990,Middle East & North Africa,Oman,1996
42370,Middle East & North Africa,Oman,1997
43621,Middle East & North Africa,Oman,1998
43544,Middle East & North Africa,Oman,1999
45472,Middle East & North Africa,Oman,2000
46523,Middle East & North Africa,Oman,2001
44628,Middle East & North Africa,Oman,2002
41970,Middle East & North Africa,Oman,2003
41220,Middle East & North Africa,Oman,2004
41270,Middle East & North Africa,Oman,2005
42933,Middle East & North Africa,Oman,2006
44585,Middle East & North Africa,Oman,2007
47799,Middle East & North Africa,Oman,2008
49393,Middle East & North Africa,Oman,2009
49188,Middle East & North Africa,Oman,2010
45081,Middle East & North Africa,Oman,2011
44060,Middle East & North Africa,Oman,2012
41770,Middle East & North Africa,Oman,2013
1396,South Asia,Pakistan,1964
1421,South Asia,Pakistan,1965
1497,South Asia,Pakistan,1966
1513,South Asia,Pakistan,1967
1577,South Asia,Pakistan,1968
1636,South Asia,Pakistan,1969
1758,South Asia,Pakistan,1970
1721,South Asia,Pakistan,1971
1690,South Asia,Pakistan,1972
1765,South Asia,Pakistan,1973
1781,South Asia,Pakistan,1974
1811,South Asia,Pakistan,1975
1864,South Asia,Pakistan,1976
1897,South Asia,Pakistan,1977
2002,South Asia,Pakistan,1978
2018,South Asia,Pakistan,1979
2155,South Asia,Pakistan,1980
2242,South Asia,Pakistan,1981
2333,South Asia,Pakistan,1982
2421,South Asia,Pakistan,1983
2458,South Asia,Pakistan,1984
2603,South Asia,Pakistan,1985
2689,South Asia,Pakistan,1986
2761,South Asia,Pakistan,1987
2853,South Asia,Pakistan,1988
2908,South Asia,Pakistan,1989
2961,South Asia,Pakistan,1990
3026,South Asia,Pakistan,1991
3174,South Asia,Pakistan,1992
3148,South Asia,Pakistan,1993
3183,South Asia,Pakistan,1994
3255,South Asia,Pakistan,1995
3324,South Asia,Pakistan,1996
3270,South Asia,Pakistan,1997
3266,South Asia,Pakistan,1998
3303,South Asia,Pakistan,1999
3366,South Asia,Pakistan,2000
3362,South Asia,Pakistan,2001
3405,South Asia,Pakistan,2002
3506,South Asia,Pakistan,2003
3698,South Asia,Pakistan,2004
3910,South Asia,Pakistan,2005
4076,South Asia,Pakistan,2006
4194,South Asia,Pakistan,2007
4187,South Asia,Pakistan,2008
4227,South Asia,Pakistan,2009
4220,South Asia,Pakistan,2010
4261,South Asia,Pakistan,2011
4337,South Asia,Pakistan,2012
4454,South Asia,Pakistan,2013
4852,America,Panama,1964
5128,America,Panama,1965
5352,America,Panama,1966
5634,America,Panama,1967
5873,America,Panama,1968
6153,America,Panama,1969
6345,America,Panama,1970
6676,America,Panama,1971
6843,America,Panama,1972
7076,America,Panama,1973
7046,America,Panama,1974
6992,America,Panama,1975
6941,America,Panama,1976
6833,America,Panama,1977
7372,America,Panama,1978
7529,America,Panama,1979
8486,America,Panama,1980
8659,America,Panama,1981
8957,America,Panama,1982
8839,America,Panama,1983
8624,America,Panama,1984
8847,America,Panama,1985
8954,America,Panama,1986
8995,America,Panama,1987
7445,America,Panama,1988
7272,America,Panama,1989
7463,America,Panama,1990
7997,America,Panama,1991
8476,America,Panama,1992
8757,America,Panama,1993
8823,America,Panama,1994
8795,America,Panama,1995
8857,America,Panama,1996
9237,America,Panama,1997
9713,America,Panama,1998
9889,America,Panama,1999
9954,America,Panama,2000
9814,America,Panama,2001
9836,America,Panama,2002
10053,America,Panama,2003
10605,America,Panama,2004
11156,America,Panama,2005
11886,America,Panama,2006
13087,America,Panama,2007
14033,America,Panama,2008
14339,America,Panama,2009
14921,America,Panama,2010
16254,America,Panama,2011
17627,America,Panama,2012
18793,America,Panama,2013
1324,East Asia & Pacific,Papua New Guinea,1964
1431,East Asia & Pacific,Papua New Guinea,1965
1484,East Asia & Pacific,Papua New Guinea,1966
1512,East Asia & Pacific,Papua New Guinea,1967
1545,East Asia & Pacific,Papua New Guinea,1968
1636,East Asia & Pacific,Papua New Guinea,1969
1774,East Asia & Pacific,Papua New Guinea,1970
1844,East Asia & Pacific,Papua New Guinea,1971
1904,East Asia & Pacific,Papua New Guinea,1972
1982,East Asia & Pacific,Papua New Guinea,1973
1989,East Asia & Pacific,Papua New Guinea,1974
1928,East Asia & Pacific,Papua New Guinea,1975
1824,East Asia & Pacific,Papua New Guinea,1976
1801,East Asia & Pacific,Papua New Guinea,1977
1915,East Asia & Pacific,Papua New Guinea,1978
1908,East Asia & Pacific,Papua New Guinea,1979
1822,East Asia & Pacific,Papua New Guinea,1980
1774,East Asia & Pacific,Papua New Guinea,1981
1736,East Asia & Pacific,Papua New Guinea,1982
1747,East Asia & Pacific,Papua New Guinea,1983
1697,East Asia & Pacific,Papua New Guinea,1984
1720,East Asia & Pacific,Papua New Guinea,1985
1756,East Asia & Pacific,Papua New Guinea,1986
1760,East Asia & Pacific,Papua New Guinea,1987
1767,East Asia & Pacific,Papua New Guinea,1988
1699,East Asia & Pacific,Papua New Guinea,1989
1607,East Asia & Pacific,Papua New Guinea,1990
1717,East Asia & Pacific,Papua New Guinea,1991
1907,East Asia & Pacific,Papua New Guinea,1992
2198,East Asia & Pacific,Papua New Guinea,1993
2270,East Asia & Pacific,Papua New Guinea,1994
2139,East Asia & Pacific,Papua New Guinea,1995
2245,East Asia & Pacific,Papua New Guinea,1996
2101,East Asia & Pacific,Papua New Guinea,1997
1969,East Asia & Pacific,Papua New Guinea,1998
1953,East Asia & Pacific,Papua New Guinea,1999
1856,East Asia & Pacific,Papua New Guinea,2000
1806,East Asia & Pacific,Papua New Guinea,2001
1758,East Asia & Pacific,Papua New Guinea,2002
1752,East Asia & Pacific,Papua New Guinea,2003
1756,East Asia & Pacific,Papua New Guinea,2004
1822,East Asia & Pacific,Papua New Guinea,2005
1819,East Asia & Pacific,Papua New Guinea,2006
1903,East Asia & Pacific,Papua New Guinea,2007
1982,East Asia & Pacific,Papua New Guinea,2008
2055,East Asia & Pacific,Papua New Guinea,2009
2163,East Asia & Pacific,Papua New Guinea,2010
2341,East Asia & Pacific,Papua New Guinea,2011
2476,East Asia & Pacific,Papua New Guinea,2012
2558,East Asia & Pacific,Papua New Guinea,2013
3163,America,Paraguay,1964
3256,America,Paraguay,1965
3203,America,Paraguay,1966
3315,America,Paraguay,1967
3339,America,Paraguay,1968
3375,America,Paraguay,1969
3487,America,Paraguay,1970
3539,America,Paraguay,1971
3618,America,Paraguay,1972
3785,America,Paraguay,1973
3977,America,Paraguay,1974
4113,America,Paraguay,1975
4284,America,Paraguay,1976
4632,America,Paraguay,1977
5022,America,Paraguay,1978
5449,America,Paraguay,1979
6087,America,Paraguay,1980
6437,America,Paraguay,1981
6038,America,Paraguay,1982
5686,America,Paraguay,1983
5692,America,Paraguay,1984
5743,America,Paraguay,1985
5566,America,Paraguay,1986
5637,America,Paraguay,1987
5825,America,Paraguay,1988
5983,America,Paraguay,1989
5985,America,Paraguay,1990
6037,America,Paraguay,1991
5988,America,Paraguay,1992
6132,America,Paraguay,1993
6306,America,Paraguay,1994
6582,America,Paraguay,1995
6536,America,Paraguay,1996
6665,America,Paraguay,1997
6527,America,Paraguay,1998
6303,America,Paraguay,1999
6031,America,Paraguay,2000
5860,America,Paraguay,2001
5742,America,Paraguay,2002
5873,America,Paraguay,2003
5994,America,Paraguay,2004
6007,America,Paraguay,2005
6180,America,Paraguay,2006
6398,America,Paraguay,2007
6684,America,Paraguay,2008
6306,America,Paraguay,2009
7008,America,Paraguay,2010
7186,America,Paraguay,2011
6975,America,Paraguay,2012
7833,America,Paraguay,2013
6155,America,Peru,1964
6360,America,Peru,1965
6681,America,Peru,1966
6733,America,Peru,1967
6459,America,Peru,1968
6425,America,Peru,1969
6719,America,Peru,1970
6828,America,Peru,1971
6853,America,Peru,1972
7016,America,Peru,1973
7186,America,Peru,1974
7548,America,Peru,1975
7452,America,Peru,1976
7255,America,Peru,1977
7067,America,Peru,1978
7298,America,Peru,1979
7443,America,Peru,1980
7582,America,Peru,1981
7437,America,Peru,1982
6303,America,Peru,1983
6449,America,Peru,1984
6432,America,Peru,1985
6923,America,Peru,1986
7356,America,Peru,1987
6609,America,Peru,1988
5681,America,Peru,1989
5280,America,Peru,1990
5290,America,Peru,1991
5160,America,Peru,1992
5329,America,Peru,1993
5875,America,Peru,1994
6198,America,Peru,1995
6260,America,Peru,1996
6551,America,Peru,1997
6418,America,Peru,1998
6411,America,Peru,1999
6485,America,Peru,2000
6433,America,Peru,2001
6693,America,Peru,2002
6883,America,Peru,2003
7137,America,Peru,2004
7499,America,Peru,2005
7975,America,Peru,2006
8563,America,Peru,2007
9249,America,Peru,2008
9246,America,Peru,2009
9915,America,Peru,2010
10429,America,Peru,2011
10913,America,Peru,2012
11395,America,Peru,2013
2825,East Asia & Pacific,Philippines,1964
2886,East Asia & Pacific,Philippines,1965
2926,East Asia & Pacific,Philippines,1966
2992,East Asia & Pacific,Philippines,1967
3051,East Asia & Pacific,Philippines,1968
3104,East Asia & Pacific,Philippines,1969
3132,East Asia & Pacific,Philippines,1970
3212,East Asia & Pacific,Philippines,1971
3296,East Asia & Pacific,Philippines,1972
3494,East Asia & Pacific,Philippines,1973
3524,East Asia & Pacific,Philippines,1974
3624,East Asia & Pacific,Philippines,1975
3840,East Asia & Pacific,Philippines,1976
3947,East Asia & Pacific,Philippines,1977
4041,East Asia & Pacific,Philippines,1978
4154,East Asia & Pacific,Philippines,1979
4251,East Asia & Pacific,Philippines,1980
4295,East Asia & Pacific,Philippines,1981
4347,East Asia & Pacific,Philippines,1982
4333,East Asia & Pacific,Philippines,1983
3928,East Asia & Pacific,Philippines,1984
3559,East Asia & Pacific,Philippines,1985
3598,East Asia & Pacific,Philippines,1986
3670,East Asia & Pacific,Philippines,1987
3834,East Asia & Pacific,Philippines,1988
3982,East Asia & Pacific,Philippines,1989
4010,East Asia & Pacific,Philippines,1990
3891,East Asia & Pacific,Philippines,1991
3813,East Asia & Pacific,Philippines,1992
3804,East Asia & Pacific,Philippines,1993
3882,East Asia & Pacific,Philippines,1994
3973,East Asia & Pacific,Philippines,1995
4112,East Asia & Pacific,Philippines,1996
4230,East Asia & Pacific,Philippines,1997
4115,East Asia & Pacific,Philippines,1998
4151,East Asia & Pacific,Philippines,1999
4243,East Asia & Pacific,Philippines,2000
4275,East Asia & Pacific,Philippines,2001
4340,East Asia & Pacific,Philippines,2002
4465,East Asia & Pacific,Philippines,2003
4672,East Asia & Pacific,Philippines,2004
4804,East Asia & Pacific,Philippines,2005
4967,East Asia & Pacific,Philippines,2006
5205,East Asia & Pacific,Philippines,2007
5332,East Asia & Pacific,Philippines,2008
5304,East Asia & Pacific,Philippines,2009
5614,East Asia & Pacific,Philippines,2010
5721,East Asia & Pacific,Philippines,2011
6005,East Asia & Pacific,Philippines,2012
6326,East Asia & Pacific,Philippines,2013
7078,Europe & Central Asia,Poland,1964
7409,Europe & Central Asia,Poland,1965
7818,Europe & Central Asia,Poland,1966
8044,Europe & Central Asia,Poland,1967
8473,Europe & Central Asia,Poland,1968
8331,Europe & Central Asia,Poland,1969
8705,Europe & Central Asia,Poland,1970
9256,Europe & Central Asia,Poland,1971
9854,Europe & Central Asia,Poland,1972
10504,Europe & Central Asia,Poland,1973
11020,Europe & Central Asia,Poland,1974
11430,Europe & Central Asia,Poland,1975
11605,Europe & Central Asia,Poland,1976
11713,Europe & Central Asia,Poland,1977
12033,Europe & Central Asia,Poland,1978
11703,Europe & Central Asia,Poland,1979
11307,Europe & Central Asia,Poland,1980
10610,Europe & Central Asia,Poland,1981
10420,Europe & Central Asia,Poland,1982
10835,Europe & Central Asia,Poland,1983
11138,Europe & Central Asia,Poland,1984
11159,Europe & Central Asia,Poland,1985
11429,Europe & Central Asia,Poland,1986
11207,Europe & Central Asia,Poland,1987
11418,Europe & Central Asia,Poland,1988
11212,Europe & Central Asia,Poland,1989
10088,Europe & Central Asia,Poland,1990
9347,Europe & Central Asia,Poland,1991
9553,Europe & Central Asia,Poland,1992
9884,Europe & Central Asia,Poland,1993
10386,Europe & Central Asia,Poland,1994
11093,Europe & Central Asia,Poland,1995
11776,Europe & Central Asia,Poland,1996
12602,Europe & Central Asia,Poland,1997
13225,Europe & Central Asia,Poland,1998
13824,Europe & Central Asia,Poland,1999
14565,Europe & Central Asia,Poland,2000
14744,Europe & Central Asia,Poland,2001
14964,Europe & Central Asia,Poland,2002
15508,Europe & Central Asia,Poland,2003
16314,Europe & Central Asia,Poland,2004
16900,Europe & Central Asia,Poland,2005
17959,Europe & Central Asia,Poland,2006
19254,Europe & Central Asia,Poland,2007
19996,Europe & Central Asia,Poland,2008
20507,Europe & Central Asia,Poland,2009
21328,Europe & Central Asia,Poland,2010
22333,Europe & Central Asia,Poland,2011
22740,Europe & Central Asia,Poland,2012
23144,Europe & Central Asia,Poland,2013
6902,Europe & Central Asia,Portugal,1964
7413,Europe & Central Asia,Portugal,1965
7733,Europe & Central Asia,Portugal,1966
8324,Europe & Central Asia,Portugal,1967
9056,Europe & Central Asia,Portugal,1968
9269,Europe & Central Asia,Portugal,1969
10175,Europe & Central Asia,Portugal,1970
10920,Europe & Central Asia,Portugal,1971
11826,Europe & Central Asia,Portugal,1972
13148,Europe & Central Asia,Portugal,1973
13125,Europe & Central Asia,Portugal,1974
12142,Europe & Central Asia,Portugal,1975
12700,Europe & Central Asia,Portugal,1976
13361,Europe & Central Asia,Portugal,1977
13691,Europe & Central Asia,Portugal,1978
14430,Europe & Central Asia,Portugal,1979
15016,Europe & Central Asia,Portugal,1980
15153,Europe & Central Asia,Portugal,1981
15467,Europe & Central Asia,Portugal,1982
15426,Europe & Central Asia,Portugal,1983
15121,Europe & Central Asia,Portugal,1984
15533,Europe & Central Asia,Portugal,1985
16165,Europe & Central Asia,Portugal,1986
17189,Europe & Central Asia,Portugal,1987
18473,Europe & Central Asia,Portugal,1988
19424,Europe & Central Asia,Portugal,1989
20282,Europe & Central Asia,Portugal,1990
21216,Europe & Central Asia,Portugal,1991
21464,Europe & Central Asia,Portugal,1992
21000,Europe & Central Asia,Portugal,1993
21146,Europe & Central Asia,Portugal,1994
21975,Europe & Central Asia,Portugal,1995
22658,Europe & Central Asia,Portugal,1996
23555,Europe & Central Asia,Portugal,1997
24560,Europe & Central Asia,Portugal,1998
25371,Europe & Central Asia,Portugal,1999
26147,Europe & Central Asia,Portugal,2000
26468,Europe & Central Asia,Portugal,2001
26526,Europe & Central Asia,Portugal,2002
26180,Europe & Central Asia,Portugal,2003
26590,Europe & Central Asia,Portugal,2004
26744,Europe & Central Asia,Portugal,2005
27111,Europe & Central Asia,Portugal,2006
27732,Europe & Central Asia,Portugal,2007
27747,Europe & Central Asia,Portugal,2008
26895,Europe & Central Asia,Portugal,2009
27393,Europe & Central Asia,Portugal,2010
26932,Europe & Central Asia,Portugal,2011
25953,Europe & Central Asia,Portugal,2012
25677,Europe & Central Asia,Portugal,2013
10545,America,Puerto Rico,1964
11308,America,Puerto Rico,1965
11967,America,Puerto Rico,1966
12616,America,Puerto Rico,1967
13095,America,Puerto Rico,1968
14000,America,Puerto Rico,1969
15220,America,Puerto Rico,1970
15924,America,Puerto Rico,1971
16616,America,Puerto Rico,1972
17507,America,Puerto Rico,1973
17376,America,Puerto Rico,1974
16656,America,Puerto Rico,1975
17008,America,Puerto Rico,1976
