Country,Year,child_mortality,region
Malta,2000,7.8,Europe & Central Asia
Malta,2001,7.5,Europe & Central Asia
Malta,2002,7.3,Europe & Central Asia
Malta,2003,7.1,Europe & Central Asia
Malta,2004,7,Europe & Central Asia
Malta,2005,6.9,Europe & Central Asia
Malta,2006,6.8,Europe & Central Asia
Malta,2007,6.7,Europe & Central Asia
Malta,2008,6.6,Europe & Central Asia
Malta,2009,6.5,Europe & Central Asia
Malta,2010,6.4,Europe & Central Asia
Malta,2011,6.4,Europe & Central Asia
Malta,2012,6.3,Europe & Central Asia
Malta,2013,6.1,Europe & Central Asia
Martinique,1980,31.16,America
Martinique,1981,29.61,America
Martinique,1982,28.13,America
Martinique,1983,26.73,America
Martinique,1984,25.4,America
Martinique,1985,24.14,America
Martinique,1986,22.94,America
Martinique,1987,21.8,America
Martinique,1988,20.72,America
Martinique,1989,19.69,America
Martinique,1990,18.72,America
Martinique,1991,17.79,America
Martinique,1992,16.91,America
Martinique,1993,16.07,America
Martinique,1994,15.28,America
Martinique,1995,14.52,America
Martinique,1996,13.79,America
Martinique,1997,13.09,America
Martinique,1998,12.42,America
Martinique,1999,11.78,America
Martinique,2000,11.19,America
Martinique,2001,10.67,America
Martinique,2002,10.23,America
Martinique,2003,9.86,America
Martinique,2004,9.56,America
Martinique,2005,9.31,America
Martinique,2006,9.1,America
Martinique,2007,8.9,America
Martinique,2008,8.68,America
Martinique,2009,8.44,America
Martinique,2010,8.17,America
Martinique,2011,7.87,America
Martinique,2012,7.55,America
Martinique,2013,7.22,America
Mauritania,1964,228.5,Sub-Saharan Africa
Mauritania,1965,222,Sub-Saharan Africa
Mauritania,1966,215.5,Sub-Saharan Africa
Mauritania,1967,208.8,Sub-Saharan Africa
Mauritania,1968,202.6,Sub-Saharan Africa
Mauritania,1969,197.5,Sub-Saharan Africa
Mauritania,1970,193.9,Sub-Saharan Africa
Mauritania,1971,191.5,Sub-Saharan Africa
Mauritania,1972,190.2,Sub-Saharan Africa
Mauritania,1973,189.3,Sub-Saharan Africa
Mauritania,1974,188,Sub-Saharan Africa
Mauritania,1975,185.5,Sub-Saharan Africa
Mauritania,1976,182,Sub-Saharan Africa
Mauritania,1977,178,Sub-Saharan Africa
Mauritania,1978,173.4,Sub-Saharan Africa
Mauritania,1979,168.6,Sub-Saharan Africa
Mauritania,1980,164.1,Sub-Saharan Africa
Mauritania,1981,159.5,Sub-Saharan Africa
Mauritania,1982,154.9,Sub-Saharan Africa
Mauritania,1983,150,Sub-Saharan Africa
Mauritania,1984,144.8,Sub-Saharan Africa
Mauritania,1985,139.2,Sub-Saharan Africa
Mauritania,1986,133.7,Sub-Saharan Africa
Mauritania,1987,128.6,Sub-Saharan Africa
Mauritania,1988,124.3,Sub-Saharan Africa
Mauritania,1989,120.7,Sub-Saharan Africa
Mauritania,1990,118.1,Sub-Saharan Africa
Mauritania,1991,116.2,Sub-Saharan Africa
Mauritania,1992,114.9,Sub-Saharan Africa
Mauritania,1993,114.3,Sub-Saharan Africa
Mauritania,1994,113.9,Sub-Saharan Africa
Mauritania,1995,113.8,Sub-Saharan Africa
Mauritania,1996,113.9,Sub-Saharan Africa
Mauritania,1997,113.9,Sub-Saharan Africa
Mauritania,1998,113.9,Sub-Saharan Africa
Mauritania,1999,113.6,Sub-Saharan Africa
Mauritania,2000,113.5,Sub-Saharan Africa
Mauritania,2001,113.1,Sub-Saharan Africa
Mauritania,2002,112.9,Sub-Saharan Africa
Mauritania,2003,112.4,Sub-Saharan Africa
Mauritania,2004,111.4,Sub-Saharan Africa
Mauritania,2005,109.8,Sub-Saharan Africa
Mauritania,2006,107.9,Sub-Saharan Africa
Mauritania,2007,105.5,Sub-Saharan Africa
Mauritania,2008,103,Sub-Saharan Africa
Mauritania,2009,100.4,Sub-Saharan Africa
Mauritania,2010,97.8,Sub-Saharan Africa
Mauritania,2011,95.4,Sub-Saharan Africa
Mauritania,2012,92.7,Sub-Saharan Africa
Mauritania,2013,90.2,Sub-Saharan Africa
Mauritius,1964,83.6,Sub-Saharan Africa
Mauritius,1965,86.4,Sub-Saharan Africa
Mauritius,1966,92.7,Sub-Saharan Africa
Mauritius,1967,96.1,Sub-Saharan Africa
Mauritius,1968,92.7,Sub-Saharan Africa
Mauritius,1969,86.9,Sub-Saharan Africa
Mauritius,1970,82.9,Sub-Saharan Africa
Mauritius,1971,81,Sub-Saharan Africa
Mauritius,1972,79.4,Sub-Saharan Africa
Mauritius,1973,76.9,Sub-Saharan Africa
Mauritius,1974,72.3,Sub-Saharan Africa
Mauritius,1975,65.2,Sub-Saharan Africa
Mauritius,1976,57.4,Sub-Saharan Africa
Mauritius,1977,50.8,Sub-Saharan Africa
Mauritius,1978,46.2,Sub-Saharan Africa
Mauritius,1979,42.9,Sub-Saharan Africa
Mauritius,1980,40.3,Sub-Saharan Africa
Mauritius,1981,37.7,Sub-Saharan Africa
Mauritius,1982,34.7,Sub-Saharan Africa
Mauritius,1983,31.3,Sub-Saharan Africa
Mauritius,1984,28.9,Sub-Saharan Africa
Mauritius,1985,28.4,Sub-Saharan Africa
Mauritius,1986,29,Sub-Saharan Africa
Mauritius,1987,28.8,Sub-Saharan Africa
Mauritius,1988,27.1,Sub-Saharan Africa
Mauritius,1989,24.9,Sub-Saharan Africa
Mauritius,1990,23.1,Sub-Saharan Africa
Mauritius,1991,21.8,Sub-Saharan Africa
Mauritius,1992,21.2,Sub-Saharan Africa
Mauritius,1993,21.2,Sub-Saharan Africa
Mauritius,1994,21.6,Sub-Saharan Africa
Mauritius,1995,22.2,Sub-Saharan Africa
Mauritius,1996,22.7,Sub-Saharan Africa
Mauritius,1997,22.6,Sub-Saharan Africa
Mauritius,1998,21.6,Sub-Saharan Africa
Mauritius,1999,20.2,Sub-Saharan Africa
Mauritius,2000,18.6,Sub-Saharan Africa
Mauritius,2001,17.1,Sub-Saharan Africa
Mauritius,2002,16.1,Sub-Saharan Africa
Mauritius,2003,15.6,Sub-Saharan Africa
Mauritius,2004,15.6,Sub-Saharan Africa
Mauritius,2005,15.7,Sub-Saharan Africa
Mauritius,2006,15.9,Sub-Saharan Africa
Mauritius,2007,16,Sub-Saharan Africa
Mauritius,2008,15.8,Sub-Saharan Africa
Mauritius,2009,15.5,Sub-Saharan Africa
Mauritius,2010,15.2,Sub-Saharan Africa
Mauritius,2011,14.9,Sub-Saharan Africa
Mauritius,2012,14.6,Sub-Saharan Africa
Mauritius,2013,14.3,Sub-Saharan Africa
Mayotte,1980,37.24,Sub-Saharan Africa
Mayotte,1981,34.95,Sub-Saharan Africa
Mayotte,1982,32.8,Sub-Saharan Africa
Mayotte,1983,30.79,Sub-Saharan Africa
Mayotte,1984,28.9,Sub-Saharan Africa
Mayotte,1985,27.12,Sub-Saharan Africa
Mayotte,1986,25.45,Sub-Saharan Africa
Mayotte,1987,23.89,Sub-Saharan Africa
Mayotte,1988,22.42,Sub-Saharan Africa
Mayotte,1989,21.04,Sub-Saharan Africa
Mayotte,1990,19.75,Sub-Saharan Africa
Mayotte,1991,18.53,Sub-Saharan Africa
Mayotte,1992,17.4,Sub-Saharan Africa
Mayotte,1993,16.33,Sub-Saharan Africa
Mayotte,1994,15.33,Sub-Saharan Africa
Mayotte,1995,14.38,Sub-Saharan Africa
Mayotte,1996,13.5,Sub-Saharan Africa
Mayotte,1997,12.67,Sub-Saharan Africa
Mayotte,1998,11.9,Sub-Saharan Africa
Mayotte,1999,11.17,Sub-Saharan Africa
Mayotte,2000,10.48,Sub-Saharan Africa
Mayotte,2001,9.84,Sub-Saharan Africa
Mayotte,2002,9.23,Sub-Saharan Africa
Mayotte,2003,8.67,Sub-Saharan Africa
Mayotte,2004,8.14,Sub-Saharan Africa
Mayotte,2005,7.64,Sub-Saharan Africa
Mayotte,2006,7.17,Sub-Saharan Africa
Mayotte,2007,6.72,Sub-Saharan Africa
Mayotte,2008,6.31,Sub-Saharan Africa
Mayotte,2009,5.92,Sub-Saharan Africa
Mayotte,2010,5.56,Sub-Saharan Africa
Mayotte,2011,5.23,Sub-Saharan Africa
Mayotte,2012,4.94,Sub-Saharan Africa
Mayotte,2013,4.69,Sub-Saharan Africa
Mexico,1964,127.3,America
Mexico,1965,124.6,America
Mexico,1966,122,America
Mexico,1967,119.1,America
Mexico,1968,115.8,America
Mexico,1969,112.3,America
Mexico,1970,108.6,America
Mexico,1971,104.9,America
Mexico,1972,101.1,America
Mexico,1973,97.7,America
Mexico,1974,94.5,America
Mexico,1975,91.5,America
Mexico,1976,88.6,America
Mexico,1977,85.6,America
Mexico,1978,82.4,America
Mexico,1979,78.8,America
Mexico,1980,75.1,America
Mexico,1981,71.3,America
Mexico,1982,67.6,America
Mexico,1983,64.3,America
Mexico,1984,61.4,America
Mexico,1985,58.7,America
Mexico,1986,56.2,America
Mexico,1987,53.8,America
Mexico,1988,51.4,America
Mexico,1989,49,America
Mexico,1990,46.6,America
Mexico,1991,44.1,America
Mexico,1992,41.7,America
Mexico,1993,39.4,America
Mexico,1994,37.2,America
Mexico,1995,35,America
Mexico,1996,33,America
Mexico,1997,31,America
Mexico,1998,29.1,America
Mexico,1999,27.3,America
Mexico,2000,25.6,America
Mexico,2001,24.1,America
Mexico,2002,22.6,America
Mexico,2003,21.4,America
Mexico,2004,20.4,America
Mexico,2005,19.5,America
Mexico,2006,18.9,America
Mexico,2007,18.4,America
Mexico,2008,17.9,America
Mexico,2009,17.4,America
Mexico,2010,16.8,America
Mexico,2011,16,America
Mexico,2012,15.3,America
Mexico,2013,14.5,America
"Micronesia, Fed. Sts.",1964,113.73,East Asia & Pacific
"Micronesia, Fed. Sts.",1965,109.88,East Asia & Pacific
"Micronesia, Fed. Sts.",1966,106.07,East Asia & Pacific
"Micronesia, Fed. Sts.",1967,102.34,East Asia & Pacific
"Micronesia, Fed. Sts.",1968,98.78,East Asia & Pacific
"Micronesia, Fed. Sts.",1969,95.41,East Asia & Pacific
"Micronesia, Fed. Sts.",1970,92.23,East Asia & Pacific
"Micronesia, Fed. Sts.",1971,88.68,East Asia & Pacific
"Micronesia, Fed. Sts.",1972,84.88,East Asia & Pacific
"Micronesia, Fed. Sts.",1973,81.24,East Asia & Pacific
"Micronesia, Fed. Sts.",1974,77.75,East Asia & Pacific
"Micronesia, Fed. Sts.",1975,74.42,East Asia & Pacific
"Micronesia, Fed. Sts.",1976,71.22,East Asia & Pacific
"Micronesia, Fed. Sts.",1977,68.17,East Asia & Pacific
"Micronesia, Fed. Sts.",1978,65.24,East Asia & Pacific
"Micronesia, Fed. Sts.",1979,62.44,East Asia & Pacific
"Micronesia, Fed. Sts.",1980,61.59,East Asia & Pacific
"Micronesia, Fed. Sts.",1981,57.2,East Asia & Pacific
"Micronesia, Fed. Sts.",1982,58,East Asia & Pacific
"Micronesia, Fed. Sts.",1983,58.7,East Asia & Pacific
"Micronesia, Fed. Sts.",1984,59,East Asia & Pacific
"Micronesia, Fed. Sts.",1985,59,East Asia & Pacific
"Micronesia, Fed. Sts.",1986,58.6,East Asia & Pacific
"Micronesia, Fed. Sts.",1987,58,East Asia & Pacific
"Micronesia, Fed. Sts.",1988,57.1,East Asia & Pacific
"Micronesia, Fed. Sts.",1989,56.3,East Asia & Pacific
"Micronesia, Fed. Sts.",1990,55.6,East Asia & Pacific
"Micronesia, Fed. Sts.",1991,55.2,East Asia & Pacific
"Micronesia, Fed. Sts.",1992,55,East Asia & Pacific
"Micronesia, Fed. Sts.",1993,55.1,East Asia & Pacific
"Micronesia, Fed. Sts.",1994,55.3,East Asia & Pacific
"Micronesia, Fed. Sts.",1995,55.6,East Asia & Pacific
"Micronesia, Fed. Sts.",1996,55.9,East Asia & Pacific
"Micronesia, Fed. Sts.",1997,56,East Asia & Pacific
"Micronesia, Fed. Sts.",1998,55.6,East Asia & Pacific
"Micronesia, Fed. Sts.",1999,54.9,East Asia & Pacific
"Micronesia, Fed. Sts.",2000,53.9,East Asia & Pacific
"Micronesia, Fed. Sts.",2001,52.8,East Asia & Pacific
"Micronesia, Fed. Sts.",2002,51.6,East Asia & Pacific
"Micronesia, Fed. Sts.",2003,50.2,East Asia & Pacific
"Micronesia, Fed. Sts.",2004,48.8,East Asia & Pacific
"Micronesia, Fed. Sts.",2005,47.4,East Asia & Pacific
"Micronesia, Fed. Sts.",2006,45.9,East Asia & Pacific
"Micronesia, Fed. Sts.",2007,44.6,East Asia & Pacific
"Micronesia, Fed. Sts.",2008,43.1,East Asia & Pacific
"Micronesia, Fed. Sts.",2009,42,East Asia & Pacific
"Micronesia, Fed. Sts.",2010,40.7,East Asia & Pacific
"Micronesia, Fed. Sts.",2011,39.4,East Asia & Pacific
"Micronesia, Fed. Sts.",2012,38.2,East Asia & Pacific
"Micronesia, Fed. Sts.",2013,37,East Asia & Pacific
Moldova,1964,87.48,Europe & Central Asia
Moldova,1965,83.79,Europe & Central Asia
Moldova,1966,80.26,Europe & Central Asia
Moldova,1967,76.87,Europe & Central Asia
Moldova,1968,73.63,Europe & Central Asia
Moldova,1969,70.52,Europe & Central Asia
Moldova,1970,67.55,Europe & Central Asia
Moldova,1971,64.7,Europe & Central Asia
Moldova,1972,62.9,Europe & Central Asia
Moldova,1973,61.3,Europe & Central Asia
Moldova,1974,59.5,Europe & Central Asia
Moldova,1975,57.7,Europe & Central Asia
Moldova,1976,56.1,Europe & Central Asia
Moldova,1977,54.5,Europe & Central Asia
Moldova,1978,53.1,Europe & Central Asia
Moldova,1979,51.7,Europe & Central Asia
Moldova,1980,50.3,Europe & Central Asia
Moldova,1981,48.9,Europe & Central Asia
Moldova,1982,47.2,Europe & Central Asia
Moldova,1983,45.2,Europe & Central Asia
Moldova,1984,43.1,Europe & Central Asia
Moldova,1985,40.9,Europe & Central Asia
Moldova,1986,38.8,Europe & Central Asia
Moldova,1987,36.7,Europe & Central Asia
Moldova,1988,34.9,Europe & Central Asia
Moldova,1989,33.6,Europe & Central Asia
Moldova,1990,33.1,Europe & Central Asia
Moldova,1991,33.3,Europe & Central Asia
Moldova,1992,34.2,Europe & Central Asia
Moldova,1993,35.6,Europe & Central Asia
Moldova,1994,37,Europe & Central Asia
Moldova,1995,38.2,Europe & Central Asia
Moldova,1996,38.5,Europe & Central Asia
Moldova,1997,38,Europe & Central Asia
Moldova,1998,36.6,Europe & Central Asia
Moldova,1999,34.3,Europe & Central Asia
Moldova,2000,31.4,Europe & Central Asia
Moldova,2001,28.4,Europe & Central Asia
Moldova,2002,25.4,Europe & Central Asia
Moldova,2003,22.9,Europe & Central Asia
Moldova,2004,20.9,Europe & Central Asia
Moldova,2005,19.5,Europe & Central Asia
Moldova,2006,18.6,Europe & Central Asia
Moldova,2007,18,Europe & Central Asia
Moldova,2008,17.6,Europe & Central Asia
Moldova,2009,17.3,Europe & Central Asia
Moldova,2010,17.1,Europe & Central Asia
Moldova,2011,16.9,Europe & Central Asia
Moldova,2012,16.7,Europe & Central Asia
Moldova,2013,16.4,Europe & Central Asia
Mongolia,1964,217.76,East Asia & Pacific
Mongolia,1965,214.81,East Asia & Pacific
Mongolia,1966,211.9,East Asia & Pacific
Mongolia,1967,209.03,East Asia & Pacific
Mongolia,1968,206.2,East Asia & Pacific
Mongolia,1969,203.4,East Asia & Pacific
Mongolia,1970,200.65,East Asia & Pacific
Mongolia,1971,197.93,East Asia & Pacific
Mongolia,1972,195.24,East Asia & Pacific
Mongolia,1973,192.6,East Asia & Pacific
Mongolia,1974,189.99,East Asia & Pacific
Mongolia,1975,187.42,East Asia & Pacific
Mongolia,1976,184.88,East Asia & Pacific
Mongolia,1977,182.37,East Asia & Pacific
Mongolia,1978,179.9,East Asia & Pacific
Mongolia,1979,172.7,East Asia & Pacific
Mongolia,1980,165.9,East Asia & Pacific
Mongolia,1981,159.4,East Asia & Pacific
Mongolia,1982,153.3,East Asia & Pacific
Mongolia,1983,147.4,East Asia & Pacific
Mongolia,1984,141.5,East Asia & Pacific
Mongolia,1985,135.8,East Asia & Pacific
Mongolia,1986,130,East Asia & Pacific
Mongolia,1987,124.2,East Asia & Pacific
Mongolia,1988,118.5,East Asia & Pacific
Mongolia,1989,113.1,East Asia & Pacific
Mongolia,1990,107.8,East Asia & Pacific
Mongolia,1991,102.8,East Asia & Pacific
Mongolia,1992,98,East Asia & Pacific
Mongolia,1993,93.4,East Asia & Pacific
Mongolia,1994,89,East Asia & Pacific
Mongolia,1995,84.6,East Asia & Pacific
Mongolia,1996,80.3,East Asia & Pacific
Mongolia,1997,75.9,East Asia & Pacific
Mongolia,1998,71.5,East Asia & Pacific
Mongolia,1999,67.1,East Asia & Pacific
Mongolia,2000,62.7,East Asia & Pacific
Mongolia,2001,58.4,East Asia & Pacific
Mongolia,2002,54.3,East Asia & Pacific
Mongolia,2003,50.4,East Asia & Pacific
Mongolia,2004,46.8,East Asia & Pacific
Mongolia,2005,43.4,East Asia & Pacific
Mongolia,2006,40.3,East Asia & Pacific
Mongolia,2007,37.4,East Asia & Pacific
Mongolia,2008,34.8,East Asia & Pacific
Mongolia,2009,32.3,East Asia & Pacific
Mongolia,2010,30,East Asia & Pacific
Mongolia,2011,28,East Asia & Pacific
Mongolia,2012,26.2,East Asia & Pacific
Mongolia,2013,24.7,East Asia & Pacific
Montenegro,1964,73.53,Europe & Central Asia
Montenegro,1965,69.57,Europe & Central Asia
Montenegro,1966,65.74,Europe & Central Asia
Montenegro,1967,62.47,Europe & Central Asia
Montenegro,1968,58.93,Europe & Central Asia
Montenegro,1969,55.57,Europe & Central Asia
Montenegro,1970,52.38,Europe & Central Asia
Montenegro,1971,49.83,Europe & Central Asia
Montenegro,1972,47.39,Europe & Central Asia
Montenegro,1973,45.5,Europe & Central Asia
Montenegro,1974,43.63,Europe & Central Asia
Montenegro,1975,41.57,Europe & Central Asia
Montenegro,1976,39.61,Europe & Central Asia
Montenegro,1977,37.74,Europe & Central Asia
Montenegro,1978,35.96,Europe & Central Asia
Montenegro,1979,34.26,Europe & Central Asia
Montenegro,1980,30.25,Europe & Central Asia
Montenegro,1981,29.68,Europe & Central Asia
Montenegro,1982,29.03,Europe & Central Asia
Montenegro,1983,28.31,Europe & Central Asia
Montenegro,1984,26.9,Europe & Central Asia
Montenegro,1985,24.6,Europe & Central Asia
Montenegro,1986,22.4,Europe & Central Asia
Montenegro,1987,20.5,Europe & Central Asia
Montenegro,1988,18.9,Europe & Central Asia
Montenegro,1989,17.6,Europe & Central Asia
Montenegro,1990,16.6,Europe & Central Asia
Montenegro,1991,16,Europe & Central Asia
Montenegro,1992,15.6,Europe & Central Asia
Montenegro,1993,15.3,Europe & Central Asia
Montenegro,1994,15.2,Europe & Central Asia
Montenegro,1995,15.1,Europe & Central Asia
Montenegro,1996,15,Europe & Central Asia
Montenegro,1997,14.9,Europe & Central Asia
Montenegro,1998,14.6,Europe & Central Asia
Montenegro,1999,14.3,Europe & Central Asia
Montenegro,2000,13.8,Europe & Central Asia
Montenegro,2001,13.2,Europe & Central Asia
Montenegro,2002,12.6,Europe & Central Asia
Montenegro,2003,11.9,Europe & Central Asia
Montenegro,2004,11.1,Europe & Central Asia
Montenegro,2005,10.4,Europe & Central Asia
Montenegro,2006,9.6,Europe & Central Asia
Montenegro,2007,8.9,Europe & Central Asia
Montenegro,2008,8.1,Europe & Central Asia
Montenegro,2009,7.4,Europe & Central Asia
Montenegro,2010,6.8,Europe & Central Asia
Montenegro,2011,6.2,Europe & Central Asia
Montenegro,2012,5.7,Europe & Central Asia
Montenegro,2013,5.3,Europe & Central Asia
Morocco,1964,219.3,Middle East & North Africa
Morocco,1965,214.1,Middle East & North Africa
Morocco,1966,208.7,Middle East & North Africa
Morocco,1967,203.4,Middle East & North Africa
Morocco,1968,198.1,Middle East & North Africa
Morocco,1969,193.2,Middle East & North Africa
Morocco,1970,188.7,Middle East & North Africa
Morocco,1971,184.4,Middle East & North Africa
Morocco,1972,180.4,Middle East & North Africa
Morocco,1973,176.1,Middle East & North Africa
Morocco,1974,171.4,Middle East & North Africa
Morocco,1975,166.2,Middle East & North Africa
Morocco,1976,160.4,Middle East & North Africa
Morocco,1977,154.1,Middle East & North Africa
Morocco,1978,147.4,Middle East & North Africa
Morocco,1979,140.6,Middle East & North Africa
Morocco,1980,133.8,Middle East & North Africa
Morocco,1981,127.2,Middle East & North Africa
Morocco,1982,120.8,Middle East & North Africa
Morocco,1983,114.6,Middle East & North Africa
Morocco,1984,108.6,Middle East & North Africa
Morocco,1985,103,Middle East & North Africa
Morocco,1986,97.7,Middle East & North Africa
Morocco,1987,92.7,Middle East & North Africa
Morocco,1988,88.1,Middle East & North Africa
Morocco,1989,84,Middle East & North Africa
Morocco,1990,80.1,Middle East & North Africa
Morocco,1991,76.5,Middle East & North Africa
Morocco,1992,73,Middle East & North Africa
Morocco,1993,69.7,Middle East & North Africa
Morocco,1994,66.4,Middle East & North Africa
Morocco,1995,63.3,Middle East & North Africa
Morocco,1996,60.3,Middle East & North Africa
Morocco,1997,57.5,Middle East & North Africa
Morocco,1998,54.8,Middle East & North Africa
Morocco,1999,52.3,Middle East & North Africa
Morocco,2000,50,Middle East & North Africa
Morocco,2001,47.9,Middle East & North Africa
Morocco,2002,45.8,Middle East & North Africa
Morocco,2003,43.9,Middle East & North Africa
Morocco,2004,42.1,Middle East & North Africa
Morocco,2005,40.4,Middle East & North Africa
Morocco,2006,38.8,Middle East & North Africa
Morocco,2007,37.3,Middle East & North Africa
Morocco,2008,35.8,Middle East & North Africa
Morocco,2009,34.5,Middle East & North Africa
Morocco,2010,33.1,Middle East & North Africa
Morocco,2011,31.9,Middle East & North Africa
Morocco,2012,30.7,Middle East & North Africa
Morocco,2013,29.7,Middle East & North Africa
Mozambique,1964,279.8,Sub-Saharan Africa
Mozambique,1965,278.9,Sub-Saharan Africa
Mozambique,1966,278.1,Sub-Saharan Africa
Mozambique,1967,277.1,Sub-Saharan Africa
Mozambique,1968,276.2,Sub-Saharan Africa
Mozambique,1969,275.1,Sub-Saharan Africa
Mozambique,1970,273.8,Sub-Saharan Africa
Mozambique,1971,272.7,Sub-Saharan Africa
Mozambique,1972,271.6,Sub-Saharan Africa
Mozambique,1973,270,Sub-Saharan Africa
Mozambique,1974,268.6,Sub-Saharan Africa
Mozambique,1975,267.4,Sub-Saharan Africa
Mozambique,1976,266,Sub-Saharan Africa
Mozambique,1977,265,Sub-Saharan Africa
Mozambique,1978,263.9,Sub-Saharan Africa
Mozambique,1979,263.1,Sub-Saharan Africa
Mozambique,1980,262.5,Sub-Saharan Africa
Mozambique,1981,261.5,Sub-Saharan Africa
Mozambique,1982,260.4,Sub-Saharan Africa
