Country,Year,life,region
Montenegro,1975,71.993,Europe & Central Asia
Montenegro,1976,72.242,Europe & Central Asia
Montenegro,1977,72.46,Europe & Central Asia
Montenegro,1978,72.664,Europe & Central Asia
Montenegro,1979,72.862,Europe & Central Asia
Montenegro,1980,73.057,Europe & Central Asia
Montenegro,1981,73.245,Europe & Central Asia
Montenegro,1982,73.419,Europe & Central Asia
Montenegro,1983,73.576,Europe & Central Asia
Montenegro,1984,73.718,Europe & Central Asia
Montenegro,1985,73.849,Europe & Central Asia
Montenegro,1986,73.974,Europe & Central Asia
Montenegro,1987,74.099,Europe & Central Asia
Montenegro,1988,74.225,Europe & Central Asia
Montenegro,1989,74.352,Europe & Central Asia
Montenegro,1990,74.482,Europe & Central Asia
Montenegro,1991,74.613,Europe & Central Asia
Montenegro,1992,74.741,Europe & Central Asia
Montenegro,1993,74.854,Europe & Central Asia
Montenegro,1994,74.943,Europe & Central Asia
Montenegro,1995,74.985,Europe & Central Asia
Montenegro,1996,74.951,Europe & Central Asia
Montenegro,1997,74.836,Europe & Central Asia
Montenegro,1998,74.645,Europe & Central Asia
Montenegro,1999,74.396,Europe & Central Asia
Montenegro,2000,74.125,Europe & Central Asia
Montenegro,2001,73.875,Europe & Central Asia
Montenegro,2002,73.687,Europe & Central Asia
Montenegro,2003,73.585,Europe & Central Asia
Montenegro,2004,73.58,Europe & Central Asia
Montenegro,2005,73.665,Europe & Central Asia
Montenegro,2006,73.819,Europe & Central Asia
Montenegro,2007,74.002,Europe & Central Asia
Montenegro,2008,74.183,Europe & Central Asia
Montenegro,2009,74.348,Europe & Central Asia
Montenegro,2010,74.489,Europe & Central Asia
Montenegro,2011,74.608,Europe & Central Asia
Montenegro,2012,74.715,Europe & Central Asia
Montenegro,2013,74.821,Europe & Central Asia
Morocco,1964,50.167,Middle East & North Africa
Morocco,1965,50.592,Middle East & North Africa
Morocco,1966,51.007,Middle East & North Africa
Morocco,1967,51.413,Middle East & North Africa
Morocco,1968,51.808,Middle East & North Africa
Morocco,1969,52.196,Middle East & North Africa
Morocco,1970,52.576,Middle East & North Africa
Morocco,1971,52.945,Middle East & North Africa
Morocco,1972,53.311,Middle East & North Africa
Morocco,1973,53.684,Middle East & North Africa
Morocco,1974,54.075,Middle East & North Africa
Morocco,1975,54.502,Middle East & North Africa
Morocco,1976,54.987,Middle East & North Africa
Morocco,1977,55.537,Middle East & North Africa
Morocco,1978,56.155,Middle East & North Africa
Morocco,1979,56.838,Middle East & North Africa
Morocco,1980,57.576,Middle East & North Africa
Morocco,1981,58.358,Middle East & North Africa
Morocco,1982,59.159,Middle East & North Africa
Morocco,1983,59.958,Middle East & North Africa
Morocco,1984,60.739,Middle East & North Africa
Morocco,1985,61.493,Middle East & North Africa
Morocco,1986,62.213,Middle East & North Africa
Morocco,1987,62.902,Middle East & North Africa
Morocco,1988,63.561,Middle East & North Africa
Morocco,1989,64.183,Middle East & North Africa
Morocco,1990,64.763,Middle East & North Africa
Morocco,1991,65.296,Middle East & North Africa
Morocco,1992,65.782,Middle East & North Africa
Morocco,1993,66.223,Middle East & North Africa
Morocco,1994,66.619,Middle East & North Africa
Morocco,1995,66.972,Middle East & North Africa
Morocco,1996,67.282,Middle East & North Africa
Morocco,1997,67.554,Middle East & North Africa
Morocco,1998,67.797,Middle East & North Africa
Morocco,1999,68.017,Middle East & North Africa
Morocco,2000,68.22,Middle East & North Africa
Morocco,2001,68.412,Middle East & North Africa
Morocco,2002,68.596,Middle East & North Africa
Morocco,2003,68.777,Middle East & North Africa
Morocco,2004,68.96,Middle East & North Africa
Morocco,2005,69.15,Middle East & North Africa
Morocco,2006,69.352,Middle East & North Africa
Morocco,2007,69.564,Middle East & North Africa
Morocco,2008,69.784,Middle East & North Africa
Morocco,2009,70.012,Middle East & North Africa
Morocco,2010,70.246,Middle East & North Africa
Morocco,2011,70.481,Middle East & North Africa
Morocco,2012,70.714,Middle East & North Africa
Morocco,2013,70.941,Middle East & North Africa
Mozambique,1964,36.773,Sub-Saharan Africa
Mozambique,1965,37.173,Sub-Saharan Africa
Mozambique,1966,37.57,Sub-Saharan Africa
Mozambique,1967,37.971,Sub-Saharan Africa
Mozambique,1968,38.383,Sub-Saharan Africa
Mozambique,1969,38.806,Sub-Saharan Africa
Mozambique,1970,39.247,Sub-Saharan Africa
Mozambique,1971,39.707,Sub-Saharan Africa
Mozambique,1972,40.181,Sub-Saharan Africa
Mozambique,1973,40.656,Sub-Saharan Africa
Mozambique,1974,41.122,Sub-Saharan Africa
Mozambique,1975,41.56,Sub-Saharan Africa
Mozambique,1976,41.951,Sub-Saharan Africa
Mozambique,1977,42.283,Sub-Saharan Africa
Mozambique,1978,42.551,Sub-Saharan Africa
Mozambique,1979,42.751,Sub-Saharan Africa
Mozambique,1980,42.882,Sub-Saharan Africa
Mozambique,1981,42.948,Sub-Saharan Africa
Mozambique,1982,42.967,Sub-Saharan Africa
Mozambique,1983,42.96,Sub-Saharan Africa
Mozambique,1984,42.947,Sub-Saharan Africa
Mozambique,1985,42.948,Sub-Saharan Africa
Mozambique,1986,42.981,Sub-Saharan Africa
Mozambique,1987,43.057,Sub-Saharan Africa
Mozambique,1988,43.186,Sub-Saharan Africa
Mozambique,1989,43.376,Sub-Saharan Africa
Mozambique,1990,43.641,Sub-Saharan Africa
Mozambique,1991,43.989,Sub-Saharan Africa
Mozambique,1992,44.409,Sub-Saharan Africa
Mozambique,1993,44.881,Sub-Saharan Africa
Mozambique,1994,45.383,Sub-Saharan Africa
Mozambique,1995,45.884,Sub-Saharan Africa
Mozambique,1996,46.346,Sub-Saharan Africa
Mozambique,1997,46.747,Sub-Saharan Africa
Mozambique,1998,47.07,Sub-Saharan Africa
Mozambique,1999,47.31,Sub-Saharan Africa
Mozambique,2000,47.472,Sub-Saharan Africa
Mozambique,2001,47.569,Sub-Saharan Africa
Mozambique,2002,47.634,Sub-Saharan Africa
Mozambique,2003,47.696,Sub-Saharan Africa
Mozambique,2004,47.777,Sub-Saharan Africa
Mozambique,2005,47.894,Sub-Saharan Africa
Mozambique,2006,48.064,Sub-Saharan Africa
Mozambique,2007,48.284,Sub-Saharan Africa
Mozambique,2008,48.551,Sub-Saharan Africa
Mozambique,2009,48.862,Sub-Saharan Africa
Mozambique,2010,49.204,Sub-Saharan Africa
Mozambique,2011,49.559,Sub-Saharan Africa
Mozambique,2012,49.91,Sub-Saharan Africa
Mozambique,2013,50.25,Sub-Saharan Africa
Myanmar,1964,45.949,East Asia & Pacific
Myanmar,1965,46.966,East Asia & Pacific
Myanmar,1966,47.981,East Asia & Pacific
Myanmar,1967,48.926,East Asia & Pacific
Myanmar,1968,49.75,East Asia & Pacific
Myanmar,1969,50.436,East Asia & Pacific
Myanmar,1970,50.988,East Asia & Pacific
Myanmar,1971,51.432,East Asia & Pacific
Myanmar,1972,51.817,East Asia & Pacific
Myanmar,1973,52.188,East Asia & Pacific
Myanmar,1974,52.563,East Asia & Pacific
Myanmar,1975,52.953,East Asia & Pacific
Myanmar,1976,53.36,East Asia & Pacific
Myanmar,1977,53.771,East Asia & Pacific
Myanmar,1978,54.178,East Asia & Pacific
Myanmar,1979,54.579,East Asia & Pacific
Myanmar,1980,54.977,East Asia & Pacific
Myanmar,1981,55.37,East Asia & Pacific
Myanmar,1982,55.759,East Asia & Pacific
Myanmar,1983,56.143,East Asia & Pacific
Myanmar,1984,56.524,East Asia & Pacific
Myanmar,1985,56.902,East Asia & Pacific
Myanmar,1986,57.276,East Asia & Pacific
Myanmar,1987,57.648,East Asia & Pacific
Myanmar,1988,58.016,East Asia & Pacific
Myanmar,1989,58.382,East Asia & Pacific
Myanmar,1990,58.743,East Asia & Pacific
Myanmar,1991,59.1,East Asia & Pacific
Myanmar,1992,59.451,East Asia & Pacific
Myanmar,1993,59.797,East Asia & Pacific
Myanmar,1994,60.137,East Asia & Pacific
Myanmar,1995,60.471,East Asia & Pacific
Myanmar,1996,60.8,East Asia & Pacific
Myanmar,1997,61.125,East Asia & Pacific
Myanmar,1998,61.446,East Asia & Pacific
Myanmar,1999,61.762,East Asia & Pacific
Myanmar,2000,62.073,East Asia & Pacific
Myanmar,2001,62.38,East Asia & Pacific
Myanmar,2002,62.682,East Asia & Pacific
Myanmar,2003,62.978,East Asia & Pacific
Myanmar,2004,63.264,East Asia & Pacific
Myanmar,2005,63.538,East Asia & Pacific
Myanmar,2006,63.796,East Asia & Pacific
Myanmar,2007,64.037,East Asia & Pacific
Myanmar,2008,64.26,East Asia & Pacific
Myanmar,2009,64.467,East Asia & Pacific
Myanmar,2010,64.658,East Asia & Pacific
Myanmar,2011,64.837,East Asia & Pacific
Myanmar,2012,65.009,East Asia & Pacific
Myanmar,2013,65.176,East Asia & Pacific
Namibia,1964,49.291,Sub-Saharan Africa
Namibia,1965,49.852,Sub-Saharan Africa
Namibia,1966,50.403,Sub-Saharan Africa
Namibia,1967,50.948,Sub-Saharan Africa
Namibia,1968,51.489,Sub-Saharan Africa
Namibia,1969,52.029,Sub-Saharan Africa
Namibia,1970,52.568,Sub-Saharan Africa
Namibia,1971,53.107,Sub-Saharan Africa
Namibia,1972,53.645,Sub-Saharan Africa
Namibia,1973,54.179,Sub-Saharan Africa
Namibia,1974,54.708,Sub-Saharan Africa
Namibia,1975,55.232,Sub-Saharan Africa
Namibia,1976,55.75,Sub-Saharan Africa
Namibia,1977,56.262,Sub-Saharan Africa
Namibia,1978,56.766,Sub-Saharan Africa
Namibia,1979,57.258,Sub-Saharan Africa
Namibia,1980,57.739,Sub-Saharan Africa
Namibia,1981,58.21,Sub-Saharan Africa
Namibia,1982,58.667,Sub-Saharan Africa
Namibia,1983,59.107,Sub-Saharan Africa
Namibia,1984,59.523,Sub-Saharan Africa
Namibia,1985,59.914,Sub-Saharan Africa
Namibia,1986,60.282,Sub-Saharan Africa
Namibia,1987,60.62,Sub-Saharan Africa
Namibia,1988,60.916,Sub-Saharan Africa
Namibia,1989,61.151,Sub-Saharan Africa
Namibia,1990,61.302,Sub-Saharan Africa
Namibia,1991,61.344,Sub-Saharan Africa
Namibia,1992,61.263,Sub-Saharan Africa
Namibia,1993,61.048,Sub-Saharan Africa
Namibia,1994,60.695,Sub-Saharan Africa
Namibia,1995,60.162,Sub-Saharan Africa
Namibia,1996,59.402,Sub-Saharan Africa
Namibia,1997,58.437,Sub-Saharan Africa
Namibia,1998,57.337,Sub-Saharan Africa
Namibia,1999,56.195,Sub-Saharan Africa
Namibia,2000,55.173,Sub-Saharan Africa
Namibia,2001,54.456,Sub-Saharan Africa
Namibia,2002,54.156,Sub-Saharan Africa
Namibia,2003,54.331,Sub-Saharan Africa
Namibia,2004,54.979,Sub-Saharan Africa
Namibia,2005,56.039,Sub-Saharan Africa
Namibia,2006,57.394,Sub-Saharan Africa
Namibia,2007,58.861,Sub-Saharan Africa
Namibia,2008,60.275,Sub-Saharan Africa
Namibia,2009,61.543,Sub-Saharan Africa
Namibia,2010,62.594,Sub-Saharan Africa
Namibia,2011,63.401,Sub-Saharan Africa
Namibia,2012,64.014,Sub-Saharan Africa
Namibia,2013,64.483,Sub-Saharan Africa
Nepal,1964,40.071,South Asia
Nepal,1965,40.469,South Asia
Nepal,1966,40.863,South Asia
Nepal,1967,41.253,South Asia
Nepal,1968,41.64,South Asia
Nepal,1969,42.031,South Asia
Nepal,1970,42.428,South Asia
Nepal,1971,42.839,South Asia
Nepal,1972,43.268,South Asia
Nepal,1973,43.719,South Asia
Nepal,1974,44.198,South Asia
Nepal,1975,44.706,South Asia
Nepal,1976,45.244,South Asia
Nepal,1977,45.81,South Asia
Nepal,1978,46.4,South Asia
Nepal,1979,47.015,South Asia
Nepal,1980,47.653,South Asia
Nepal,1981,48.315,South Asia
Nepal,1982,48.998,South Asia
Nepal,1983,49.7,South Asia
Nepal,1984,50.421,South Asia
Nepal,1985,51.158,South Asia
Nepal,1986,51.914,South Asia
Nepal,1987,52.686,South Asia
Nepal,1988,53.471,South Asia
Nepal,1989,54.264,South Asia
Nepal,1990,55.057,South Asia
Nepal,1991,55.843,South Asia
Nepal,1992,56.619,South Asia
Nepal,1993,57.378,South Asia
Nepal,1994,58.115,South Asia
Nepal,1995,58.828,South Asia
Nepal,1996,59.516,South Asia
Nepal,1997,60.181,South Asia
Nepal,1998,60.826,South Asia
Nepal,1999,61.451,South Asia
Nepal,2000,62.055,South Asia
Nepal,2001,62.636,South Asia
Nepal,2002,63.196,South Asia
Nepal,2003,63.736,South Asia
Nepal,2004,64.256,South Asia
Nepal,2005,64.761,South Asia
Nepal,2006,65.252,South Asia
Nepal,2007,65.731,South Asia
Nepal,2008,66.2,South Asia
Nepal,2009,66.66,South Asia
Nepal,2010,67.113,South Asia
Nepal,2011,67.556,South Asia
Nepal,2012,67.989,South Asia
Nepal,2013,68.41,South Asia
Netherlands,1964,73.73,Europe & Central Asia
Netherlands,1965,73.6,Europe & Central Asia
Netherlands,1966,73.55,Europe & Central Asia
Netherlands,1967,73.82,Europe & Central Asia
Netherlands,1968,73.63,Europe & Central Asia
Netherlands,1969,73.54,Europe & Central Asia
Netherlands,1970,73.6,Europe & Central Asia
Netherlands,1971,73.84,Europe & Central Asia
Netherlands,1972,73.75,Europe & Central Asia
Netherlands,1973,74.2,Europe & Central Asia
Netherlands,1974,74.59,Europe & Central Asia
Netherlands,1975,74.52,Europe & Central Asia
Netherlands,1976,74.65,Europe & Central Asia
Netherlands,1977,75.24,Europe & Central Asia
Netherlands,1978,75.15,Europe & Central Asia
Netherlands,1979,75.63,Europe & Central Asia
Netherlands,1980,75.76,Europe & Central Asia
Netherlands,1981,75.97,Europe & Central Asia
Netherlands,1982,76.05,Europe & Central Asia
Netherlands,1983,76.25,Europe & Central Asia
Netherlands,1984,76.32,Europe & Central Asia
Netherlands,1985,76.38,Europe & Central Asia
Netherlands,1986,76.36,Europe & Central Asia
Netherlands,1987,76.83,Europe & Central Asia
Netherlands,1988,77.03,Europe & Central Asia
Netherlands,1989,76.87,Europe & Central Asia
Netherlands,1990,77.05,Europe & Central Asia
Netherlands,1991,77.21,Europe & Central Asia
Netherlands,1992,77.42,Europe & Central Asia
Netherlands,1993,77.11,Europe & Central Asia
Netherlands,1994,77.6,Europe & Central Asia
Netherlands,1995,77.64,Europe & Central Asia
Netherlands,1996,77.65,Europe & Central Asia
Netherlands,1997,78.03,Europe & Central Asia
Netherlands,1998,78.12,Europe & Central Asia
Netherlands,1999,78.07,Europe & Central Asia
Netherlands,2000,78.24,Europe & Central Asia
Netherlands,2001,78.45,Europe & Central Asia
Netherlands,2002,78.53,Europe & Central Asia
Netherlands,2003,78.79,Europe & Central Asia
Netherlands,2004,79.38,Europe & Central Asia
Netherlands,2005,79.65,Europe & Central Asia
Netherlands,2006,80,Europe & Central Asia
Netherlands,2007,79.824,Europe & Central Asia
Netherlands,2008,80.024,Europe & Central Asia
Netherlands,2009,80.445,Europe & Central Asia
Netherlands,2010,80.621,Europe & Central Asia
Netherlands,2011,80.77,Europe & Central Asia
Netherlands,2012,80.906,Europe & Central Asia
Netherlands,2013,81.038,Europe & Central Asia
Netherlands Antilles,1964,66.996,America
Netherlands Antilles,1965,67.325,America
Netherlands Antilles,1966,67.67,America
Netherlands Antilles,1967,68.032,America
Netherlands Antilles,1968,68.411,America
Netherlands Antilles,1969,68.806,America
Netherlands Antilles,1970,69.216,America
Netherlands Antilles,1971,69.632,America
Netherlands Antilles,1972,70.046,America
Netherlands Antilles,1973,70.45,America
Netherlands Antilles,1974,70.839,America
Netherlands Antilles,1975,71.214,America
Netherlands Antilles,1976,71.579,America
Netherlands Antilles,1977,71.938,America
Netherlands Antilles,1978,72.291,America
Netherlands Antilles,1979,72.635,America
Netherlands Antilles,1980,72.964,America
Netherlands Antilles,1981,73.273,America
Netherlands Antilles,1982,73.555,America
Netherlands Antilles,1983,73.804,America
Netherlands Antilles,1984,74.019,America
Netherlands Antilles,1985,74.193,America
Netherlands Antilles,1986,74.326,America
Netherlands Antilles,1987,74.422,America
Netherlands Antilles,1988,74.485,America
Netherlands Antilles,1989,74.522,America
Netherlands Antilles,1990,74.536,America
Netherlands Antilles,1991,74.534,America
Netherlands Antilles,1992,74.52,America
Netherlands Antilles,1993,74.501,America
Netherlands Antilles,1994,74.486,America
Netherlands Antilles,1995,74.478,America
Netherlands Antilles,1996,74.481,America
Netherlands Antilles,1997,74.496,America
Netherlands Antilles,1998,74.525,America
Netherlands Antilles,1999,74.572,America
Netherlands Antilles,2000,74.648,America
Netherlands Antilles,2001,74.759,America
Netherlands Antilles,2002,74.907,America
Netherlands Antilles,2003,75.09,America
Netherlands Antilles,2004,75.3,America
Netherlands Antilles,2005,75.528,America
Netherlands Antilles,2006,75.759,America
Netherlands Antilles,2007,75.981,America
Netherlands Antilles,2008,76.184,America
Netherlands Antilles,2009,76.363,America
Netherlands Antilles,2010,76.518,America
Netherlands Antilles,2011,76.652,America
Netherlands Antilles,2012,76.774,America
Netherlands Antilles,2013,76.894,America
New Caledonia,1964,58.985,East Asia & Pacific
New Caledonia,1965,59.595,East Asia & Pacific
New Caledonia,1966,60.19,East Asia & Pacific
New Caledonia,1967,60.769,East Asia & Pacific
New Caledonia,1968,61.334,East Asia & Pacific
New Caledonia,1969,61.885,East Asia & Pacific
New Caledonia,1970,62.422,East Asia & Pacific
New Caledonia,1971,62.945,East Asia & Pacific
New Caledonia,1972,63.455,East Asia & Pacific
New Caledonia,1973,63.951,East Asia & Pacific
New Caledonia,1974,64.435,East Asia & Pacific
New Caledonia,1975,64.907,East Asia & Pacific
New Caledonia,1976,65.366,East Asia & Pacific
New Caledonia,1977,65.814,East Asia & Pacific
New Caledonia,1978,66.251,East Asia & Pacific
New Caledonia,1979,66.676,East Asia & Pacific
New Caledonia,1980,67.092,East Asia & Pacific
New Caledonia,1981,67.497,East Asia & Pacific
New Caledonia,1982,67.891,East Asia & Pacific
New Caledonia,1983,68.276,East Asia & Pacific
New Caledonia,1984,68.65,East Asia & Pacific
New Caledonia,1985,69.015,East Asia & Pacific
New Caledonia,1986,69.371,East Asia & Pacific
New Caledonia,1987,69.717,East Asia & Pacific
New Caledonia,1988,70.053,East Asia & Pacific
New Caledonia,1989,70.381,East Asia & Pacific
New Caledonia,1990,70.7,East Asia & Pacific
New Caledonia,1991,71.009,East Asia & Pacific
New Caledonia,1992,71.31,East Asia & Pacific
New Caledonia,1993,71.601,East Asia & Pacific
New Caledonia,1994,71.885,East Asia & Pacific
New Caledonia,1995,72.161,East Asia & Pacific
New Caledonia,1996,72.431,East Asia & Pacific
New Caledonia,1997,72.695,East Asia & Pacific
New Caledonia,1998,72.954,East Asia & Pacific
New Caledonia,1999,73.208,East Asia & Pacific
New Caledonia,2000,73.457,East Asia & Pacific
New Caledonia,2001,73.701,East Asia & Pacific
New Caledonia,2002,73.94,East Asia & Pacific
New Caledonia,2003,74.172,East Asia & Pacific
New Caledonia,2004,74.399,East Asia & Pacific
New Caledonia,2005,74.621,East Asia & Pacific
New Caledonia,2006,74.838,East Asia & Pacific
New Caledonia,2007,75.05,East Asia & Pacific
New Caledonia,2008,75.259,East Asia & Pacific
New Caledonia,2009,75.466,East Asia & Pacific
New Caledonia,2010,75.674,East Asia & Pacific
New Caledonia,2011,75.882,East Asia & Pacific
New Caledonia,2012,76.092,East Asia & Pacific
New Caledonia,2013,76.306,East Asia & Pacific
New Zealand,1964,71.35,East Asia & Pacific
New Zealand,1965,71.28,East Asia & Pacific
New Zealand,1966,71.14,East Asia & Pacific
New Zealand,1967,71.52,East Asia & Pacific
New Zealand,1968,71.18,East Asia & Pacific
New Zealand,1969,71.55,East Asia & Pacific
New Zealand,1970,71.33,East Asia & Pacific
New Zealand,1971,71.78,East Asia & Pacific
New Zealand,1972,71.89,East Asia & Pacific
New Zealand,1973,71.75,East Asia & Pacific
New Zealand,1974,72,East Asia & Pacific
New Zealand,1975,72.27,East Asia & Pacific
New Zealand,1976,72.47,East Asia & Pacific
New Zealand,1977,72.22,East Asia & Pacific
New Zealand,1978,73.11,East Asia & Pacific
New Zealand,1979,73.15,East Asia & Pacific
New Zealand,1980,72.95,East Asia & Pacific
New Zealand,1981,73.74,East Asia & Pacific
New Zealand,1982,73.84,East Asia & Pacific
New Zealand,1983,73.94,East Asia & Pacific
New Zealand,1984,74.49,East Asia & Pacific
New Zealand,1985,73.99,East Asia & Pacific
New Zealand,1986,74.24,East Asia & Pacific
New Zealand,1987,74.32,East Asia & Pacific
New Zealand,1988,74.6,East Asia & Pacific
New Zealand,1989,75.01,East Asia & Pacific
New Zealand,1990,75.56,East Asia & Pacific
New Zealand,1991,76.2,East Asia & Pacific
